pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777810965718926000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:16:35.861686+03:00,01KQPW9QYFQXTKQ4PG8FTK161G,01KQPW9QYFQXTKQ4PG8FTK161G,0,0.4.7
1777810968532938000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:16:38.685147+03:00,01KQPW9TQ62YQRTXW3SA6Q13PD,01KQPW9TQ62YQRTXW3SA6Q13PD,0,0.4.7
1777810971391728000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:16:41.543334+03:00,01KQPW9XGGW63ZXQFCR6N3ZCJT,01KQPW9XGGW63ZXQFCR6N3ZCJT,0,0.4.7
1777810974181712000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:16:44.333298+03:00,01KQPWA07DQ94VZZXZWNJFZFCF,01KQPWA07DQ94VZZXZWNJFZFCF,0,0.4.7
1777810977222335000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:16:47.373790+03:00,01KQPWA36DMPQVYA52RG8QB3RN,01KQPWA36DMPQVYA52RG8QB3RN,0,0.4.7
1777810980217223000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:16:50.363573+03:00,01KQPWA63X0PC3QFMSJ82AJN7G,01KQPWA63X0PC3QFMSJ82AJN7G,0,0.4.7
1777810983397239000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:16:53.548875+03:00,01KQPWA97CYHF732TPC83FHTHE,01KQPWA97CYHF732TPC83FHTHE,0,0.4.7
1777810986605992000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:16:56.756532+03:00,01KQPWACBPP2H4R93RDSQDW945,01KQPWACBPP2H4R93RDSQDW945,0,0.4.7
1777810989651730000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:16:59.789647+03:00,01KQPWAFA4CEEEWXEDV9PTZMYP,01KQPWAFA4CEEEWXEDV9PTZMYP,0,0.4.7
1777810997808325000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:07.957521+03:00,01KQPWAQBH7233VSDJRGYP3DHP,01KQPWAQBH7233VSDJRGYP3DHP,0,0.4.7
1777810997893890000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:08.039372+03:00,01KQPWAQCDV1NX0HEV897DE146,01KQPWAQCDV1NX0HEV897DE146,0,0.4.7
1777810998715831000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:08.863234+03:00,01KQPWAR64QKAJ7G0C3NGQK1R7,01KQPWAR64QKAJ7G0C3NGQK1R7,0,0.4.7
1777811001546588000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:11.696143+03:00,01KQPWATYQ88EKZWR72V3V6JPF,01KQPWATYQ88EKZWR72V3V6JPF,0,0.4.7
1777811004689535000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:14.839222+03:00,01KQPWAY0YH534PG7JHM1A8N9N,01KQPWAY0YH534PG7JHM1A8N9N,0,0.4.7
1777811007519063000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:17.659995+03:00,01KQPWB0RW7KSSTQMT8JC46Y0G,01KQPWB0RW7KSSTQMT8JC46Y0G,0,0.4.7
1777811010531172000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:20.673150+03:00,01KQPWB3PVSRMWBP8DP8FFASZ0,01KQPWB3PVSRMWBP8DP8FFASZ0,0,0.4.7
1777811013279380000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:23.427372+03:00,01KQPWB6D3T8MPXYQDTG9F119F,01KQPWB6D3T8MPXYQDTG9F119F,0,0.4.7
1777811016399841000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:26.551721+03:00,01KQPWB9ESTH2QFBWJA5A4B85G,01KQPWB9ESTH2QFBWJA5A4B85G,0,0.4.7
1777811019233931000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:29.385733+03:00,01KQPWBC7ATQZYV370NH75TXWW,01KQPWBC7ATQZYV370NH75TXWW,0,0.4.7
1777811022042711000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:32.194406+03:00,01KQPWBEZ3HWFFV0CAJ6XBR4G8,01KQPWBEZ3HWFFV0CAJ6XBR4G8,0,0.4.7
1777811025154908000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:35.303858+03:00,01KQPWBHZSQQXE0PFAJNJYE9GG,01KQPWBHZSQQXE0PFAJNJYE9GG,0,0.4.7
1777811028368815000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:38.518933+03:00,01KQPWBN4Q5F9ZK9FMPTS6N07K,01KQPWBN4Q5F9ZK9FMPTS6N07K,0,0.4.7
1777811031506838000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:41.657098+03:00,01KQPWBR6YS1JEQH074DEE2N30,01KQPWBR6YS1JEQH074DEE2N30,0,0.4.7
1777811034419744000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:44.559976+03:00,01KQPWBV1GFJXRB73TMH59V3W7,01KQPWBV1GFJXRB73TMH59V3W7,0,0.4.7
1777811037660167000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:47.811553+03:00,01KQPWBY7323QY4GQTBJSH9GSM,01KQPWBY7323QY4GQTBJSH9GSM,0,0.4.7
1777811040569019000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:50.720378+03:00,01KQPWC11ZES8VG8JBJH9W5077,01KQPWC11ZES8VG8JBJH9W5077,0,0.4.7
1777811043799015000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:17:53.951081+03:00,01KQPWC471AE5ERHZH2GXK7VA1,01KQPWC471AE5ERHZH2GXK7VA1,0,0.4.7
1777811046842548000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:17:56.986044+03:00,01KQPWC74R8MWRFGRKYNPJ9XY3,01KQPWC74R8MWRFGRKYNPJ9XY3,0,0.4.7
1777811049950458000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:18:00.088554+03:00,01KQPWCA6QRVG9WA4T3YRT3S3P,01KQPWCA6QRVG9WA4T3YRT3S3P,0,0.4.7
