command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777810603128209000,2026-05-03T15:16:43.205+03:00,200,,0.4.7
2,off,3177,1777810606312354000,2026-05-03T15:16:46.382+03:00,200,,0.4.7
3,on,6231,1777810609366781000,2026-05-03T15:16:49.500+03:00,200,,0.4.7
4,off,8987,1777810612120618000,2026-05-03T15:16:52.199+03:00,200,,0.4.7
5,on,11969,1777810615101525000,2026-05-03T15:16:55.187+03:00,200,,0.4.7
6,off,14873,1777810618010018000,2026-05-03T15:16:58.098+03:00,200,,0.4.7
7,on,17973,1777810621101269000,2026-05-03T15:17:01.181+03:00,200,,0.4.7
8,off,21017,1777810624155157000,2026-05-03T15:17:04.244+03:00,200,,0.4.7
9,on,24169,1777810627298555000,2026-05-03T15:17:07.388+03:00,200,,0.4.7
10,off,26949,1777810630078007000,2026-05-03T15:17:10.167+03:00,200,,0.4.7
11,on,29959,1777810633093592000,2026-05-03T15:17:13.172+03:00,200,,0.4.7
12,off,32808,1777810635946170000,2026-05-03T15:17:16.033+03:00,200,,0.4.7
13,on,35583,1777810638715665000,2026-05-03T15:17:18.796+03:00,200,,0.4.7
14,off,38681,1777810641816658000,2026-05-03T15:17:21.903+03:00,200,,0.4.7
15,on,41509,1777810644647138000,2026-05-03T15:17:24.724+03:00,200,,0.4.7
16,off,44527,1777810647659643000,2026-05-03T15:17:27.738+03:00,200,,0.4.7
17,on,47280,1777810650418111000,2026-05-03T15:17:30.498+03:00,200,,0.4.7
18,off,50308,1777810653446096000,2026-05-03T15:17:33.532+03:00,200,,0.4.7
19,on,53253,1777810656391065000,2026-05-03T15:17:36.469+03:00,200,,0.4.7
20,off,56317,1777810659451069000,2026-05-03T15:17:39.527+03:00,200,,0.4.7
21,on,59270,1777810662408076000,2026-05-03T15:17:42.485+03:00,200,,0.4.7
22,off,62310,1777810665443362000,2026-05-03T15:17:45.527+03:00,200,,0.4.7
23,on,65065,1777810668193360000,2026-05-03T15:17:48.269+03:00,200,,0.4.7
24,off,67844,1777810670975939000,2026-05-03T15:17:51.063+03:00,200,,0.4.7
25,on,70975,1777810674109818000,2026-05-03T15:17:54.189+03:00,200,,0.4.7
26,off,73891,1777810677022196000,2026-05-03T15:17:57.103+03:00,200,,0.4.7
27,on,77122,1777810680257434000,2026-05-03T15:18:00.336+03:00,200,,0.4.7
28,off,80051,1777810683188987000,2026-05-03T15:18:03.277+03:00,200,,0.4.7
29,on,83249,1777810686386455000,2026-05-03T15:18:06.473+03:00,200,,0.4.7
30,off,86051,1777810689179784000,2026-05-03T15:18:09.289+03:00,200,,0.4.7
31,on,88956,1777810692090024000,2026-05-03T15:18:12.171+03:00,200,,0.4.7
32,off,91978,1777810695111809000,2026-05-03T15:18:15.210+03:00,200,,0.4.7
33,on,94815,1777810697951060000,2026-05-03T15:18:18.036+03:00,200,,0.4.7
34,off,97610,1777810700743428000,2026-05-03T15:18:20.825+03:00,200,,0.4.7
35,on,100612,1777810703746165000,2026-05-03T15:18:23.825+03:00,200,,0.4.7
36,off,103639,1777810706776916000,2026-05-03T15:18:26.856+03:00,200,,0.4.7
37,on,106647,1777810709778061000,2026-05-03T15:18:29.894+03:00,200,,0.4.7
38,off,109796,1777810712928337000,2026-05-03T15:18:33.014+03:00,200,,0.4.7
39,on,113038,1777810716169351000,2026-05-03T15:18:36.254+03:00,200,,0.4.7
40,off,116250,1777810719382873000,2026-05-03T15:18:39.465+03:00,200,,0.4.7
41,on,119223,1777810722354599000,2026-05-03T15:18:42.440+03:00,200,,0.4.7
42,off,122123,1777810725253454000,2026-05-03T15:18:45.338+03:00,200,,0.4.7
43,on,125149,1777810728281857000,2026-05-03T15:18:48.375+03:00,200,,0.4.7
44,off,128164,1777810731293665000,2026-05-03T15:18:51.370+03:00,200,,0.4.7
45,on,130952,1777810734080647000,2026-05-03T15:18:54.165+03:00,200,,0.4.7
46,off,133790,1777810736922211000,2026-05-03T15:18:56.998+03:00,200,,0.4.7
47,on,136813,1777810739943002000,2026-05-03T15:19:00.019+03:00,200,,0.4.7
48,off,139728,1777810742860718000,2026-05-03T15:19:02.937+03:00,200,,0.4.7
49,on,142546,1777810745676680000,2026-05-03T15:19:05.763+03:00,200,,0.4.7
50,off,145767,1777810748899760000,2026-05-03T15:19:08.980+03:00,200,,0.4.7
