pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777141121535357000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1480699346,45,auto,136864097,-36,,,,,,,0,0.4.0
1777141121555222000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1480699346,45,,,,17005,,,,,,0,0.4.0
1777141124474982000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1480699346,46,auto,139804067,-38,,,,,,,0,0.4.0
1777141124487716000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1480699346,46,,,,13002,,,,,,0,0.4.0
1777141130992412000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,1,auto,4416082,-39,,,,,,,0,0.4.0
1777141131006378000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,1,,,,19101,,,,,,0,0.4.0
1777141133856688000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,2,auto,7285034,-38,,,,,,,0,0.4.0
1777141133874066000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,2,,,,17032,,,,,,0,0.4.0
1777141136645620000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,3,auto,10076048,-27,,,,,,,0,0.4.0
1777141136660424000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,3,,,,12019,,,,,,0,0.4.0
1777141139468279000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,4,auto,12897057,-27,,,,,,,0,0.4.0
1777141139484617000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,4,,,,13012,,,,,,0,0.4.0
1777141142382650000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,5,auto,15813090,-28,,,,,,,0,0.4.0
1777141142394381000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,5,,,,11945,,,,,,0,0.4.0
1777141145322683000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,6,auto,18753094,-28,,,,,,,0,0.4.0
1777141145335560000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,6,,,,11960,,,,,,0,0.4.0
1777141148087081000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,7,auto,21516048,-27,,,,,,,0,0.4.0
1777141148098091000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,7,,,,13095,,,,,,0,0.4.0
1777141151077118000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,8,auto,24507014,-27,,,,,,,0,0.4.0
1777141151088010000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,8,,,,12146,,,,,,0,0.4.0
1777141153833958000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,9,auto,27264061,-26,,,,,,,0,0.4.0
1777141153848293000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,9,,,,14245,,,,,,0,0.4.0
1777141156603562000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,10,auto,30032048,-26,,,,,,,0,0.4.0
1777141156627837000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,10,,,,26030,,,,,,0,0.4.0
1777141159366550000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,11,auto,32796019,-28,,,,,,,0,0.4.0
1777141159378666000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,11,,,,13038,,,,,,0,0.4.0
1777141162605050000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,12,auto,36035069,-27,,,,,,,0,0.4.0
1777141162619097000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,12,,,,12247,,,,,,0,0.4.0
1777141165428405000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,13,auto,38857061,-28,,,,,,,0,0.4.0
1777141165442630000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,13,,,,15996,,,,,,0,0.4.0
1777141168399674000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,14,auto,41828034,-27,,,,,,,0,0.4.0
1777141168422999000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,346572485,14,,,,24023,,,,,,0,0.4.0
1777141171509528000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,346572485,15,auto,44938069,-27,,,,,,,0,0.4.0
