type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,981261282,-39
event,2,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,981750121,-40
event,3,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,982250078,-39
event,4,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,982750126,-39
event,5,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,983250099,-39
event,6,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,983750095,-38
event,7,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,984250120,-37
event,8,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,984750123,-39
event,9,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,985250100,-39
event,10,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,985750117,-39
event,11,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,986250091,-35
event,12,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,986750071,-41
event,13,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,987250090,-40
event,14,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,987750102,-43
event,15,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,988250098,-37
event,16,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,988750062,-33
event,17,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,989250089,-39
event,18,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,989750070,-37
event,19,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,990250078,-39
event,20,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,990750077,-38
event,21,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,991250101,-35
event,22,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,991750108,-36
event,23,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,992250100,-39
event,24,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,992750084,-39
event,25,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,993250089,-37
event,26,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,993750126,-40
event,27,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,994250085,-45
event,28,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,994750136,-40
event,29,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,995250081,-40
event,30,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,995750098,-40
event,31,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,996249790,-39
event,32,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,996750141,-37
event,33,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,997250084,-39
event,34,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,997750117,-39
event,35,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,998250085,-39
event,36,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,998750093,-39
event,37,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,999250137,-38
event,38,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,999750033,-38
event,39,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1000249661,-37
event,40,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1000750093,-38
event,41,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1001249702,-36
event,42,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1001750121,-41
event,43,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1002249703,-39
event,44,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1002750093,-40
event,45,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1003250276,-39
event,46,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1003750095,-39
event,47,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1004250110,-39
event,48,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1004750085,-40
event,49,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1005250066,-39
event,50,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1005750086,-40
event,51,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1006250108,-39
event,52,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1006750110,-36
event,53,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1007250122,-38
event,54,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1007750083,-40
event,55,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1008250133,-40
event,56,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1008750127,-40
event,57,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1009250095,-44
event,58,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1009750051,-40
event,59,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1010250098,-44
event,60,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1010750099,-38
event,61,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1011249780,-39
event,62,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1011750117,-38
event,63,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1012250127,-39
event,64,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1012750057,-39
event,65,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1013250073,-39
event,66,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1013750052,-39
event,67,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1014250080,-39
event,68,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1014750094,-39
event,69,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1015250110,-38
event,70,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1015750081,-39
event,71,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1016250093,-40
event,72,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1016750053,-38
event,73,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1017250080,-40
event,74,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1017750092,-39
event,75,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1018250105,-39
event,76,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1018750055,-40
event,77,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1019250098,-39
event,78,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1019750050,-39
event,79,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1020250166,-44
event,80,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1020750123,-39
event,81,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1021250106,-39
event,82,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1021750090,-39
event,83,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1022250123,-38
event,84,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1022750101,-40
event,85,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1023250089,-39
event,86,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1023749690,-40
event,87,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1024250100,-40
event,88,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1024749670,-39
event,89,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1025250099,-40
event,90,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1025749672,-39
event,91,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1026249824,-40
event,92,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1026749667,-39
event,93,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1027250133,-40
event,94,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1027750061,-38
event,95,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1028250078,-38
event,96,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1028750091,-39
event,97,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1029250124,-39
event,98,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1029750070,-40
event,99,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1030250064,-40
event,100,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1030750090,-39
event,101,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1031250071,-44
event,102,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1031750112,-39
event,103,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1032250111,-39
event,104,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1032750082,-43
event,105,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1033250113,-39
event,106,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1033750047,-39
event,107,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1034250087,-39
event,108,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1034750073,-39
event,109,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1035250113,-38
event,110,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1035750097,-39
event,111,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1036250085,-39
event,112,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1036750052,-40
event,113,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1037250058,-44
event,114,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1037750092,-40
event,115,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1038250124,-39
event,116,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1038750090,-39
event,117,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1039250104,-39
event,118,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1039750130,-39
event,119,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1040250110,-38
event,120,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1040750103,-38
event,121,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1041249759,-39
event,122,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1041750142,-39
event,123,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1042250118,-39
event,124,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1042750084,-39
event,125,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1043250077,-40
event,126,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1043750135,-39
event,127,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1044250065,-40
event,128,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1044750127,-38
event,129,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1045250064,-39
event,130,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1045750085,-39
event,131,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1046250103,-39
event,132,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1046750117,-38
event,133,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1047250078,-44
event,134,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1047750067,-35
event,135,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1048249641,-36
event,136,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1048750073,-39
event,137,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1049249678,-39
event,138,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1049750075,-39
event,139,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1050249639,-39
event,140,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1050750084,-43
event,141,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1051250066,-39
event,142,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1051750060,-38
event,143,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1052250040,-44
event,144,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1052750058,-38
event,145,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1053250063,-38
event,146,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1053750134,-39
event,147,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1054250080,-39
event,148,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1054750089,-38
event,149,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1055250108,-39
event,150,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1055750112,-37
event,151,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1056249776,-38
event,152,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1056750093,-37
event,153,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1057250119,-39
event,154,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1057750070,-38
event,155,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1058250084,-39
event,156,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1058750113,-39
event,157,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1059250131,-38
event,158,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1059750106,-38
event,159,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1060250130,-39
event,160,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1060750107,-39
event,161,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1061250109,-39
event,162,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1061750114,-39
event,163,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1062250089,-39
event,164,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1062750105,-37
event,165,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1063250122,-39
event,166,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1063750109,-39
event,167,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1064250092,-38
event,168,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1064750110,-39
event,169,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1065250123,-39
event,170,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1065750076,-38
event,171,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1066250137,-39
event,172,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1066750095,-41
event,173,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1067250089,-37
event,174,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1067750109,-39
event,175,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1068250095,-39
event,176,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1068750056,-39
event,177,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1069250111,-39
event,178,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1069750057,-39
event,179,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1070250085,-38
event,180,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1070750056,-37
event,181,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1071249804,-39
event,182,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1071749705,-38
event,183,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1072250095,-39
event,184,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1072749671,-44
event,185,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1073250098,-38
event,186,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1073749632,-39
event,187,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1074250098,-39
event,188,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1074749678,-38
event,189,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1075250139,-39
event,190,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1075750073,-38
event,191,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1076250052,-39
event,192,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1076750033,-38
event,193,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1077250053,-38
event,194,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1077750030,-39
event,195,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1078250052,-39
event,196,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1078750144,-38
event,197,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1079250056,-38
event,198,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1079750099,-39
event,199,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1080250134,-38
event,200,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1080750056,-39
event,201,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1081250104,-38
event,202,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1081750064,-39
event,203,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep8,periodic,1082250055,-39
