type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,3915218099,-46
event,2,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,3922207022,-44
event,3,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,3929207041,-53
event,4,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,3936207038,-52
event,5,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,3943207121,-45
event,1,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,7000097,-43
event,2,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,14000075,-43
event,3,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,21000040,-46
event,4,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,28000014,-47
event,5,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,35000069,-50
event,6,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,42000075,-44
event,7,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,49000069,-48
event,8,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,56000036,-45
event,9,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,63000018,-48
event,10,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,70000016,-44
event,11,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,77000088,-47
event,12,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,84000036,-52
event,13,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,91000013,-50
event,14,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,98000030,-48
event,15,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,105000006,-48
event,16,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,112000095,-45
event,17,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,119000094,-44
event,18,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,126000045,-48
event,19,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,133000094,-50
event,20,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,140000048,-47
event,21,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,147000079,-45
event,22,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,154000080,-44
event,23,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,161000017,-44
event,24,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,168000048,-49
event,25,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,175000029,-43
event,26,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,182000045,-44
event,27,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,189000075,-45
event,28,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,196000067,-44
event,29,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,203000063,-44
event,30,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,210000075,-44
event,31,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,217000016,-45
event,32,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,224000068,-47
event,33,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,231000048,-47
event,34,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,238000047,-49
event,35,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,245000086,-48
event,36,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,252000055,-46
event,37,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,259000095,-47
event,38,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,266000025,-49
event,39,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,273000056,-43
event,40,W2_wifi_periodic_7s_quiet_ctrl_v2_rep9,periodic,280000036,-47
