type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3774338309,-34
event,2,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3781327066,-35
event,3,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3788327046,-33
event,4,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3795327050,-35
event,5,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3802326724,-35
event,6,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3809327038,-32
event,7,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3816327070,-33
event,8,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3823327057,-34
event,9,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3830327087,-33
event,10,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3837327127,-31
event,11,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3844327122,-35
event,12,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3851327128,-34
event,13,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3858327134,-33
event,14,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3865327070,-32
event,15,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3872327058,-32
event,16,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3879327068,-33
event,17,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3886327096,-35
event,18,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3893327052,-34
event,19,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3900327128,-35
event,20,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3907327105,-34
event,21,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3914327054,-34
event,22,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3921327114,-38
event,23,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3928327124,-33
event,24,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3935327123,-35
event,25,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3942327137,-33
event,26,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3949327123,-36
event,27,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3956326800,-36
event,28,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3963327050,-36
event,29,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3970327076,-32
event,30,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3977327071,-36
event,31,W2_wifi_periodic_7s_quiet_ctrl_v2_rep14,periodic,3984327122,-34
