type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,9010075,-47
event,2,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,18010114,-40
event,3,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,27010170,-40
event,4,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,36010144,-40
event,5,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,45010149,-40
event,6,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,54010310,-40
event,7,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,63010130,-40
event,8,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,72010154,-40
event,9,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,81010134,-40
event,10,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,90010158,-40
event,11,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,99010034,-40
event,12,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,108010172,-40
event,13,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,117010166,-40
event,14,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,126010203,-40
event,15,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,135010183,-40
event,16,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,144010165,-40
event,17,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,153010016,-40
event,18,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,162010177,-40
event,19,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,171010196,-40
event,20,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,180010183,-40
event,21,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,189010149,-40
event,22,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,198010192,-40
event,23,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,207010215,-40
event,24,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,216010213,-40
event,25,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,225010170,-41
event,26,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,234010190,-40
event,27,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,243010088,-40
event,28,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,252010208,-41
event,29,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,261010164,-40
event,30,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,270010144,-40
event,31,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,279010175,-40
event,32,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,288010184,-41
event,33,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,297010148,-40
event,34,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,306010163,-40
event,35,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,315010227,-40
event,36,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,324010205,-40
event,37,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,333010172,-40
event,38,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,342010194,-40
event,39,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,351010210,-40
event,40,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,360010188,-40
event,41,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,369010158,-40
event,42,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,378010145,-40
event,43,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,387010053,-40
event,44,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,396010070,-39
event,45,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,405010170,-40
event,46,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,414010176,-39
event,47,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,423010172,-40
event,48,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,432010195,-40
event,49,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,441010191,-40
event,50,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,450010207,-40
event,51,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,459010136,-40
event,52,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,468010187,-40
event,53,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,477010201,-44
event,54,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,486010166,-40
event,55,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,495010206,-40
event,56,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,504010143,-40
event,57,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,513010158,-40
event,58,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,522010198,-40
event,59,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,531010072,-40
event,60,W2_wifi_periodic_9s_quiet_telemetry_v2,periodic,540010181,-40
