command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777563187279411000,2026-04-30T18:33:07.352+03:00,200,,0.4.5
2,off,2977,1777563190260690000,2026-04-30T18:33:10.353+03:00,200,,0.4.5
3,on,6037,1777563193321324000,2026-04-30T18:33:13.408+03:00,200,,0.4.5
4,off,8966,1777563196248470000,2026-04-30T18:33:16.331+03:00,200,,0.4.5
5,on,12142,1777563199422875000,2026-04-30T18:33:19.521+03:00,200,,0.4.5
6,off,15069,1777563202353481000,2026-04-30T18:33:22.445+03:00,200,,0.4.5
7,on,17839,1777563205123446000,2026-04-30T18:33:25.217+03:00,200,,0.4.5
8,off,21046,1777563208325557000,2026-04-30T18:33:28.419+03:00,200,,0.4.5
9,on,24138,1777563211419702000,2026-04-30T18:33:31.548+03:00,200,,0.4.5
10,off,27058,1777563214337426000,2026-04-30T18:33:34.424+03:00,200,,0.4.5
11,on,29870,1777563217154429000,2026-04-30T18:33:37.238+03:00,200,,0.4.5
12,off,32620,1777563219902999000,2026-04-30T18:33:39.999+03:00,200,,0.4.5
13,on,35434,1777563222718440000,2026-04-30T18:33:42.806+03:00,200,,0.4.5
14,off,38234,1777563225515024000,2026-04-30T18:33:45.601+03:00,200,,0.4.5
15,on,41247,1777563228528046000,2026-04-30T18:33:48.613+03:00,200,,0.4.5
16,off,44185,1777563231469174000,2026-04-30T18:33:51.556+03:00,200,,0.4.5
17,on,47337,1777563234619522000,2026-04-30T18:33:54.704+03:00,200,,0.4.5
18,off,50177,1777563237456534000,2026-04-30T18:33:57.557+03:00,200,,0.4.5
19,on,53141,1777563240421850000,2026-04-30T18:34:00.512+03:00,200,,0.4.5
20,off,56267,1777563243548049000,2026-04-30T18:34:03.648+03:00,200,,0.4.5
21,on,59073,1777563246354170000,2026-04-30T18:34:06.457+03:00,200,,0.4.5
22,off,62286,1777563249569542000,2026-04-30T18:34:09.659+03:00,200,,0.4.5
23,on,65260,1777563252544390000,2026-04-30T18:34:12.627+03:00,200,,0.4.5
24,off,68134,1777563255414406000,2026-04-30T18:34:15.500+03:00,200,,0.4.5
25,on,71365,1777563258649375000,2026-04-30T18:34:18.741+03:00,200,,0.4.5
26,off,74156,1777563261439234000,2026-04-30T18:34:21.527+03:00,200,,0.4.5
27,on,77340,1777563264623259000,2026-04-30T18:34:24.714+03:00,200,,0.4.5
28,off,80358,1777563267637638000,2026-04-30T18:34:27.754+03:00,200,,0.4.5
29,on,83289,1777563270569586000,2026-04-30T18:34:30.653+03:00,200,,0.4.5
30,off,86322,1777563273601440000,2026-04-30T18:34:33.690+03:00,200,,0.4.5
31,on,89256,1777563276536763000,2026-04-30T18:34:36.626+03:00,200,,0.4.5
32,off,92176,1777563279459594000,2026-04-30T18:34:39.544+03:00,200,,0.4.5
33,on,95099,1777563282379269000,2026-04-30T18:34:42.487+03:00,200,,0.4.5
34,off,97949,1777563285233338000,2026-04-30T18:34:45.316+03:00,200,,0.4.5
35,on,100705,1777563287989325000,2026-04-30T18:34:48.076+03:00,200,,0.4.5
36,off,103679,1777563290961107000,2026-04-30T18:34:51.055+03:00,200,,0.4.5
37,on,106902,1777563294186323000,2026-04-30T18:34:54.271+03:00,200,,0.4.5
38,off,110043,1777563297322393000,2026-04-30T18:34:57.409+03:00,200,,0.4.5
39,on,112922,1777563300203745000,2026-04-30T18:35:00.291+03:00,200,,0.4.5
40,off,116112,1777563303396341000,2026-04-30T18:35:03.496+03:00,200,,0.4.5
41,on,119270,1777563306551150000,2026-04-30T18:35:06.634+03:00,200,,0.4.5
42,off,122190,1777563309470838000,2026-04-30T18:35:09.559+03:00,200,,0.4.5
43,on,125368,1777563312652281000,2026-04-30T18:35:12.734+03:00,200,,0.4.5
44,off,128121,1777563315401469000,2026-04-30T18:35:15.501+03:00,200,,0.4.5
45,on,131070,1777563318353694000,2026-04-30T18:35:18.437+03:00,200,,0.4.5
46,off,134251,1777563321530715000,2026-04-30T18:35:21.616+03:00,200,,0.4.5
47,on,137306,1777563324589393000,2026-04-30T18:35:24.686+03:00,200,,0.4.5
48,off,140316,1777563327598416000,2026-04-30T18:35:27.691+03:00,200,,0.4.5
49,on,143355,1777563330639137000,2026-04-30T18:35:30.735+03:00,200,,0.4.5
50,off,146302,1777563333582673000,2026-04-30T18:35:33.672+03:00,200,,0.4.5
51,on,149169,1777563336453270000,2026-04-30T18:35:36.547+03:00,200,,0.4.5
52,off,152107,1777563339387570000,2026-04-30T18:35:39.491+03:00,200,,0.4.5
53,on,155099,1777563342378590000,2026-04-30T18:35:42.478+03:00,200,,0.4.5
54,off,158288,1777563345572237000,2026-04-30T18:35:45.662+03:00,200,,0.4.5
55,on,161160,1777563348443737000,2026-04-30T18:35:48.538+03:00,200,,0.4.5
56,off,164257,1777563351539568000,2026-04-30T18:35:51.622+03:00,200,,0.4.5
57,on,167078,1777563354358927000,2026-04-30T18:35:54.442+03:00,200,,0.4.5
58,off,170261,1777563357544042000,2026-04-30T18:35:57.629+03:00,200,,0.4.5
59,on,173109,1777563360393289000,2026-04-30T18:36:00.479+03:00,200,,0.4.5
60,off,176181,1777563363461538000,2026-04-30T18:36:03.551+03:00,200,,0.4.5
61,on,179192,1777563366471975000,2026-04-30T18:36:06.602+03:00,200,,0.4.5
62,off,182333,1777563369617191000,2026-04-30T18:36:09.707+03:00,200,,0.4.5
63,on,185088,1777563372368610000,2026-04-30T18:36:12.451+03:00,200,,0.4.5
64,off,188237,1777563375521202000,2026-04-30T18:36:15.614+03:00,200,,0.4.5
65,on,191399,1777563378680188000,2026-04-30T18:36:18.788+03:00,200,,0.4.5
66,off,194470,1777563381752360000,2026-04-30T18:36:21.864+03:00,200,,0.4.5
67,on,197464,1777563384745146000,2026-04-30T18:36:24.829+03:00,200,,0.4.5
68,off,200558,1777563387839406000,2026-04-30T18:36:27.936+03:00,200,,0.4.5
69,on,203543,1777563390822796000,2026-04-30T18:36:30.911+03:00,200,,0.4.5
70,off,206602,1777563393882607000,2026-04-30T18:36:33.964+03:00,200,,0.4.5
71,on,209525,1777563396807683000,2026-04-30T18:36:36.898+03:00,200,,0.4.5
72,off,212527,1777563399807438000,2026-04-30T18:36:39.900+03:00,200,,0.4.5
73,on,215751,1777563403035195000,2026-04-30T18:36:43.122+03:00,200,,0.4.5
