command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777558495632186000,2026-04-30T17:14:55.717+03:00,200,,0.4.5
2,off,2965,1777558498600362000,2026-04-30T17:14:58.673+03:00,200,,0.4.5
3,on,5835,1777558501472278000,2026-04-30T17:15:01.545+03:00,200,,0.4.5
4,off,9084,1777558504718983000,2026-04-30T17:15:04.806+03:00,200,,0.4.5
5,on,11859,1777558507496235000,2026-04-30T17:15:07.580+03:00,200,,0.4.5
6,off,14787,1777558510422050000,2026-04-30T17:15:10.515+03:00,200,,0.4.5
7,on,17696,1777558513329649000,2026-04-30T17:15:13.426+03:00,200,,0.4.5
8,off,20492,1777558516125192000,2026-04-30T17:15:16.219+03:00,200,,0.4.5
9,on,23390,1777558519023160000,2026-04-30T17:15:19.114+03:00,200,,0.4.5
10,off,26351,1777558521983756000,2026-04-30T17:15:22.071+03:00,200,,0.4.5
11,on,29164,1777558524800332000,2026-04-30T17:15:24.892+03:00,200,,0.4.5
12,off,31950,1777558527584554000,2026-04-30T17:15:27.679+03:00,200,,0.4.5
13,on,35033,1777558530669373000,2026-04-30T17:15:30.793+03:00,200,,0.4.5
14,off,37997,1777558533634204000,2026-04-30T17:15:33.721+03:00,200,,0.4.5
15,on,40987,1777558536619322000,2026-04-30T17:15:36.701+03:00,200,,0.4.5
16,off,43763,1777558539400199000,2026-04-30T17:15:39.484+03:00,200,,0.4.5
17,on,46979,1777558542612730000,2026-04-30T17:15:42.698+03:00,200,,0.4.5
18,off,50193,1777558545825344000,2026-04-30T17:15:45.908+03:00,200,,0.4.5
19,on,53216,1777558548850186000,2026-04-30T17:15:48.964+03:00,200,,0.4.5
20,off,56425,1777558552062168000,2026-04-30T17:15:52.146+03:00,200,,0.4.5
21,on,59218,1777558554854355000,2026-04-30T17:15:54.944+03:00,200,,0.4.5
22,off,62319,1777558557953131000,2026-04-30T17:15:58.043+03:00,200,,0.4.5
23,on,65244,1777558560880643000,2026-04-30T17:16:00.961+03:00,200,,0.4.5
24,off,68001,1777558563638178000,2026-04-30T17:16:03.733+03:00,200,,0.4.5
25,on,71239,1777558566876145000,2026-04-30T17:16:06.965+03:00,200,,0.4.5
26,off,74348,1777558569984463000,2026-04-30T17:16:10.083+03:00,200,,0.4.5
27,on,77373,1777558573008458000,2026-04-30T17:16:13.129+03:00,200,,0.4.5
28,off,80435,1777558576071456000,2026-04-30T17:16:16.183+03:00,200,,0.4.5
29,on,83310,1777558578947184000,2026-04-30T17:16:19.033+03:00,200,,0.4.5
30,off,86279,1777558581916132000,2026-04-30T17:16:22.010+03:00,200,,0.4.5
31,on,89518,1777558585154341000,2026-04-30T17:16:25.238+03:00,200,,0.4.5
32,off,92684,1777558588321094000,2026-04-30T17:16:28.405+03:00,200,,0.4.5
33,on,95434,1777558591066301000,2026-04-30T17:16:31.157+03:00,200,,0.4.5
34,off,98336,1777558593973104000,2026-04-30T17:16:34.070+03:00,200,,0.4.5
