pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777812425559414000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:40:55.707490+03:00,01KQPXP9JNWZXNMJQYF1EK0F5N,01KQPXP9JNWZXNMJQYF1EK0F5N,0,0.4.7
1777812428386431000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:40:58.542114+03:00,01KQPXPCBCGF6N77Y0BKFCC731,01KQPXPCBCGF6N77Y0BKFCC731,0,0.4.7
1777812431237984000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:01.395683+03:00,01KQPXPF4WPS4TGYNWHD60KP5J,01KQPXPF4WPS4TGYNWHD60KP5J,0,0.4.7
1777812434028473000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:04.185630+03:00,01KQPXPHVRASTPB12MDYNHG9GS,01KQPXPHVRASTPB12MDYNHG9GS,0,0.4.7
1777812437064807000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:07.218332+03:00,01KQPXPMTTS2XJN02XZNA11DMS,01KQPXPMTTS2XJN02XZNA11DMS,0,0.4.7
1777812440051703000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:10.212215+03:00,01KQPXPQR5TR348TFZ7Y1NHJMK,01KQPXPQR5TR348TFZ7Y1NHJMK,0,0.4.7
1777812443243510000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:13.404124+03:00,01KQPXPTVK848BMQSBRGYYY8GJ,01KQPXPTVK848BMQSBRGYYY8GJ,0,0.4.7
1777812446497559000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:16.653150+03:00,01KQPXPY0E2RQ8B3A09J69JG5A,01KQPXPY0E2RQ8B3A09J69JG5A,0,0.4.7
1777812449462276000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:19.622755+03:00,01KQPXQ0Y8WVSWFZ1NBEDNP0W8,01KQPXQ0Y8WVSWFZ1NBEDNP0W8,0,0.4.7
1777812452535623000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:22.696130+03:00,01KQPXQ3XAMMXCZEEKFSPJ4XGT,01KQPXQ3XAMMXCZEEKFSPJ4XGT,0,0.4.7
1777812455384860000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:25.545448+03:00,01KQPXQ6QB3DE6KYABND8J0NWC,01KQPXQ6QB3DE6KYABND8J0NWC,0,0.4.7
1777812458545383000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:28.704356+03:00,01KQPXQ9T718Z252GN70X36DSN,01KQPXQ9T718Z252GN70X36DSN,0,0.4.7
1777812461395431000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:31.546616+03:00,01KQPXQCJWPV7YHRRGBS4HMQBP,01KQPXQCJWPV7YHRRGBS4HMQBP,0,0.4.7
1777812464536657000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:34.693788+03:00,01KQPXQFN5EEE8N6FQ650YDKQ6,01KQPXQFN5EEE8N6FQ650YDKQ6,0,0.4.7
1777812467368849000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:37.516059+03:00,01KQPXQJD7WFYWCHJP6T9MJD98,01KQPXQJD7WFYWCHJP6T9MJD98,0,0.4.7
1777812470359798000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:40.520605+03:00,01KQPXQNB7XBM0HVJN4CKV7KVQ,01KQPXQNB7XBM0HVJN4CKV7KVQ,0,0.4.7
1777812473115386000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:43.276006+03:00,01KQPXQR1EN8J7HD4XYDNX7HE5,01KQPXQR1EN8J7HD4XYDNX7HE5,0,0.4.7
1777812476237260000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:46.395601+03:00,01KQPXQV32VPX350RH9PVX75AQ,01KQPXQV32VPX350RH9PVX75AQ,0,0.4.7
1777812479068463000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:41:49.229260+03:00,01KQPXQXVJBXRVHGG04RQQGN1F,01KQPXQXVJBXRVHGG04RQQGN1F,0,0.4.7
1777812481875454000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:41:52.035425+03:00,01KQPXR0KAX7R1DRWES3M5HSP3,01KQPXR0KAX7R1DRWES3M5HSP3,0,0.4.7
