type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,8000031,-36
event,2,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,16000035,-36
event,3,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,24000005,-36
event,4,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,32000019,-30
event,5,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,40000056,-36
event,6,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,48000031,-28
event,7,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,56000077,-28
event,8,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,64000019,-28
event,9,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,72000005,-28
event,10,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,80000077,-27
event,11,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,88000091,-28
event,12,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,96000031,-28
event,13,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,104000042,-34
event,14,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,112000028,-28
event,15,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,120000066,-28
event,16,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,128000005,-27
event,17,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,136000066,-27
event,18,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,144000056,-28
event,19,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,152000031,-28
event,20,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,160000035,-28
event,21,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,168000031,-28
event,22,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,176000066,-28
event,23,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,184000091,-28
event,24,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,192000056,-34
event,25,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,200000091,-27
event,26,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,208000067,-27
event,27,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,216000091,-28
event,28,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,224000019,-34
event,29,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,232000019,-27
event,30,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,240000091,-28
event,31,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,248000066,-28
event,32,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,256000047,-28
event,33,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,264000056,-28
event,34,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,272000023,-28
event,35,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,280000077,-28
event,36,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,288000009,-28
event,37,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,296000077,-28
event,38,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,304000063,-28
event,39,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,312000032,-34
event,40,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,320000077,-28
event,41,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,328000070,-28
event,42,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,336000077,-28
event,43,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,344000009,-27
event,44,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,352000016,-28
event,45,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,360000092,-28
event,46,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,368000070,-28
event,47,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,376000056,-28
event,48,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,384000032,-28
event,49,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,392000077,-28
event,50,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,400000029,-34
event,51,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,408000016,-28
event,52,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,416000077,-28
event,53,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,424000032,-28
event,54,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,432000056,-28
event,55,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,440000092,-28
event,56,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,448000023,-28
event,57,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,456000056,-28
event,58,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,464000092,-28
event,59,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,472000070,-27
event,60,W2_wifi_periodic_8s_quiet_telemetry_v2,periodic,480000016,-28
