command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777805733753657000,2026-05-03T13:55:33.820+03:00,200,,0.4.7
2,off,3097,1777805736851658000,2026-05-03T13:55:36.998+03:00,200,,0.4.7
3,on,6209,1777805739968935000,2026-05-03T13:55:40.108+03:00,200,,0.4.7
4,off,9420,1777805743183711000,2026-05-03T13:55:43.262+03:00,200,,0.4.7
5,on,12215,1777805745971445000,2026-05-03T13:55:46.051+03:00,200,,0.4.7
6,off,15207,1777805748969911000,2026-05-03T13:55:49.058+03:00,200,,0.4.7
7,on,18358,1777805752120450000,2026-05-03T13:55:52.196+03:00,200,,0.4.7
8,off,21318,1777805755073469000,2026-05-03T13:55:55.152+03:00,200,,0.4.7
9,on,24231,1777805757985618000,2026-05-03T13:55:58.068+03:00,200,,0.4.7
10,off,27408,1777805761162159000,2026-05-03T13:56:01.239+03:00,200,,0.4.7
11,on,30598,1777805764357825000,2026-05-03T13:56:04.442+03:00,200,,0.4.7
12,off,33698,1777805767452796000,2026-05-03T13:56:07.556+03:00,200,,0.4.7
13,on,36615,1777805770377260000,2026-05-03T13:56:10.461+03:00,200,,0.4.7
14,off,39569,1777805773332603000,2026-05-03T13:56:13.414+03:00,200,,0.4.7
15,on,42763,1777805776525692000,2026-05-03T13:56:16.612+03:00,200,,0.4.7
16,off,45777,1777805779540174000,2026-05-03T13:56:19.652+03:00,200,,0.4.7
17,on,48921,1777805782677161000,2026-05-03T13:56:22.754+03:00,200,,0.4.7
18,off,51856,1777805785611596000,2026-05-03T13:56:25.689+03:00,200,,0.4.7
19,on,54817,1777805788580231000,2026-05-03T13:56:28.671+03:00,200,,0.4.7
20,off,57892,1777805791646957000,2026-05-03T13:56:31.743+03:00,200,,0.4.7
21,on,60868,1777805794629775000,2026-05-03T13:56:34.711+03:00,200,,0.4.7
22,off,63680,1777805797441206000,2026-05-03T13:56:37.516+03:00,200,,0.4.7
23,on,66524,1777805800284901000,2026-05-03T13:56:40.367+03:00,200,,0.4.7
24,off,69527,1777805803281706000,2026-05-03T13:56:43.363+03:00,200,,0.4.7
25,on,72452,1777805806215523000,2026-05-03T13:56:46.301+03:00,200,,0.4.7
26,off,75669,1777805809432523000,2026-05-03T13:56:49.521+03:00,200,,0.4.7
27,on,78913,1777805812675497000,2026-05-03T13:56:52.764+03:00,200,,0.4.7
28,off,82031,1777805815785359000,2026-05-03T13:56:55.872+03:00,200,,0.4.7
29,on,84905,1777805818658859000,2026-05-03T13:56:58.745+03:00,200,,0.4.7
30,off,87703,1777805821465614000,2026-05-03T13:57:01.546+03:00,200,,0.4.7
31,on,90668,1777805824426942000,2026-05-03T13:57:04.518+03:00,200,,0.4.7
32,off,93850,1777805827606437000,2026-05-03T13:57:07.689+03:00,200,,0.4.7
33,on,96664,1777805830427477000,2026-05-03T13:57:10.515+03:00,200,,0.4.7
34,off,99808,1777805833569810000,2026-05-03T13:57:13.652+03:00,200,,0.4.7
35,on,103044,1777805836805942000,2026-05-03T13:57:16.890+03:00,200,,0.4.7
36,off,106268,1777805840031017000,2026-05-03T13:57:20.108+03:00,200,,0.4.7
37,on,109413,1777805843169348000,2026-05-03T13:57:23.253+03:00,200,,0.4.7
38,off,112605,1777805846368400000,2026-05-03T13:57:26.448+03:00,200,,0.4.7
39,on,115699,1777805849455180000,2026-05-03T13:57:29.550+03:00,200,,0.4.7
40,off,118460,1777805852223416000,2026-05-03T13:57:32.311+03:00,200,,0.4.7
41,on,121278,1777805855038380000,2026-05-03T13:57:35.138+03:00,200,,0.4.7
42,off,124215,1777805857969036000,2026-05-03T13:57:38.063+03:00,200,,0.4.7
43,on,127166,1777805860919714000,2026-05-03T13:57:40.998+03:00,200,,0.4.7
44,off,130134,1777805863889238000,2026-05-03T13:57:43.975+03:00,200,,0.4.7
45,on,133070,1777805866825735000,2026-05-03T13:57:46.916+03:00,200,,0.4.7
46,off,136093,1777805869848325000,2026-05-03T13:57:49.964+03:00,200,,0.4.7
47,on,139263,1777805873018396000,2026-05-03T13:57:53.097+03:00,200,,0.4.7
48,off,142257,1777805876020348000,2026-05-03T13:57:56.105+03:00,200,,0.4.7
49,on,145507,1777805879268252000,2026-05-03T13:57:59.350+03:00,200,,0.4.7
50,off,148393,1777805882156541000,2026-05-03T13:58:02.242+03:00,200,,0.4.7
51,on,151611,1777805885367994000,2026-05-03T13:58:05.451+03:00,200,,0.4.7
52,off,154603,1777805888360831000,2026-05-03T13:58:08.479+03:00,200,,0.4.7
53,on,157502,1777805891259674000,2026-05-03T13:58:11.357+03:00,200,,0.4.7
54,off,160272,1777805894026692000,2026-05-03T13:58:14.105+03:00,200,,0.4.7
55,on,163212,1777805896974336000,2026-05-03T13:58:17.051+03:00,200,,0.4.7
56,off,166295,1777805900051544000,2026-05-03T13:58:20.132+03:00,200,,0.4.7
57,on,169240,1777805902999059000,2026-05-03T13:58:23.084+03:00,200,,0.4.7
58,off,172490,1777805906247356000,2026-05-03T13:58:26.332+03:00,200,,0.4.7
59,on,175299,1777805909060527000,2026-05-03T13:58:29.149+03:00,200,,0.4.7
60,off,178392,1777805912154152000,2026-05-03T13:58:32.234+03:00,200,,0.4.7
61,on,181315,1777805915069139000,2026-05-03T13:58:35.149+03:00,200,,0.4.7
62,off,184127,1777805917890209000,2026-05-03T13:58:37.985+03:00,200,,0.4.7
63,on,186925,1777805920680988000,2026-05-03T13:58:40.764+03:00,200,,0.4.7
64,off,190084,1777805923841572000,2026-05-03T13:58:43.936+03:00,200,,0.4.7
65,on,193153,1777805926909227000,2026-05-03T13:58:47.051+03:00,200,,0.4.7
66,off,196024,1777805929787187000,2026-05-03T13:58:49.871+03:00,200,,0.4.7
67,on,198829,1777805932583453000,2026-05-03T13:58:52.658+03:00,200,,0.4.7
68,off,201698,1777805935459069000,2026-05-03T13:58:55.538+03:00,200,,0.4.7
69,on,204480,1777805938240242000,2026-05-03T13:58:58.319+03:00,200,,0.4.7
70,off,207302,1777805941062833000,2026-05-03T13:59:01.139+03:00,200,,0.4.7
71,on,210468,1777805944225266000,2026-05-03T13:59:04.311+03:00,200,,0.4.7
72,off,213496,1777805947259144000,2026-05-03T13:59:07.372+03:00,200,,0.4.7
73,on,216251,1777805950008579000,2026-05-03T13:59:10.083+03:00,200,,0.4.7
74,off,219399,1777805953153939000,2026-05-03T13:59:13.230+03:00,200,,0.4.7
75,on,222433,1777805956196120000,2026-05-03T13:59:16.302+03:00,200,,0.4.7
76,off,225631,1777805959386655000,2026-05-03T13:59:19.463+03:00,200,,0.4.7
77,on,228458,1777805962218899000,2026-05-03T13:59:22.308+03:00,200,,0.4.7
78,off,231652,1777805965412063000,2026-05-03T13:59:25.500+03:00,200,,0.4.7
79,on,234539,1777805968299128000,2026-05-03T13:59:28.382+03:00,200,,0.4.7
80,off,237380,1777805971133430000,2026-05-03T13:59:31.220+03:00,200,,0.4.7
81,on,240162,1777805973923870000,2026-05-03T13:59:34.022+03:00,200,,0.4.7
82,off,243250,1777805977012253000,2026-05-03T13:59:37.102+03:00,200,,0.4.7
