type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,7000006,-27
event,2,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,14000029,-23
event,3,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,21000031,-23
event,4,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,28000052,-23
event,5,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,35000031,-24
event,6,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,42000029,-24
event,7,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,49000079,-25
event,8,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,56000077,-23
event,9,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,63000018,-23
event,10,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,70000088,-25
event,11,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,77000042,-24
event,12,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,84000087,-24
event,13,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,91000052,-25
event,14,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,98000079,-24
event,15,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,105000029,-23
event,16,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,112000054,-25
event,17,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,119000052,-23
event,18,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,126000090,-24
event,19,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,133000039,-25
event,20,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,140000006,-24
event,21,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,147000029,-25
event,22,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,154000067,-24
event,23,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,161000039,-23
event,24,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,168000054,-23
event,25,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,175000088,-24
event,26,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,182000079,-25
event,27,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,189000004,-24
event,28,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,196000004,-25
event,29,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,203000018,-24
event,30,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,210000088,-24
event,31,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,217000054,-25
event,32,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,224000004,-24
event,33,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,231000058,-24
event,34,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,238000029,-25
event,35,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,245000079,-25
event,36,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,252000016,-23
event,37,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,259000054,-25
event,38,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,266000039,-23
event,39,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,273000103,-24
event,40,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,280000024,-25
event,41,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,287000055,-23
event,42,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,294000017,-24
event,43,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,301000009,-25
event,44,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,308000091,-24
event,45,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,315000053,-23
event,46,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,322000006,-24
event,47,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,329000043,-25
event,48,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,336000046,-23
event,49,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,343000089,-23
event,50,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,350000055,-24
event,51,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,357000017,-25
event,52,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,364000091,-23
event,53,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,371000088,-24
event,54,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,378000055,-24
event,55,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,385000077,-23
event,56,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,392000055,-24
event,57,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,399000017,-24
event,58,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,406000043,-24
event,59,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,413000011,-24
event,60,W2_wifi_periodic_7s_quiet_ctrl_v2,periodic,420000011,-25
