command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777811333082989000,2026-05-03T15:28:53.163+03:00,200,,0.4.7
2,off,3177,1777811336263376000,2026-05-03T15:28:56.339+03:00,200,,0.4.7
3,on,6231,1777811339316072000,2026-05-03T15:28:59.400+03:00,200,,0.4.7
4,off,8987,1777811342073418000,2026-05-03T15:29:02.158+03:00,200,,0.4.7
5,on,11969,1777811345056726000,2026-05-03T15:29:05.145+03:00,200,,0.4.7
6,off,14873,1777811347957867000,2026-05-03T15:29:08.052+03:00,200,,0.4.7
7,on,17973,1777811351060892000,2026-05-03T15:29:11.150+03:00,200,,0.4.7
8,off,21017,1777811354102924000,2026-05-03T15:29:14.206+03:00,200,,0.4.7
9,on,24169,1777811357256653000,2026-05-03T15:29:17.340+03:00,200,,0.4.7
10,off,26949,1777811360033131000,2026-05-03T15:29:20.119+03:00,200,,0.4.7
11,on,29959,1777811363046938000,2026-05-03T15:29:23.122+03:00,200,,0.4.7
12,off,32808,1777811365895950000,2026-05-03T15:29:25.986+03:00,200,,0.4.7
13,on,35583,1777811368670275000,2026-05-03T15:29:28.759+03:00,200,,0.4.7
14,off,38681,1777811371767500000,2026-05-03T15:29:31.885+03:00,200,,0.4.7
15,on,41509,1777811374596324000,2026-05-03T15:29:34.683+03:00,200,,0.4.7
16,off,44527,1777811377614104000,2026-05-03T15:29:37.699+03:00,200,,0.4.7
17,on,47280,1777811380367877000,2026-05-03T15:29:40.447+03:00,200,,0.4.7
18,off,50308,1777811383395957000,2026-05-03T15:29:43.481+03:00,200,,0.4.7
19,on,53253,1777811386336950000,2026-05-03T15:29:46.428+03:00,200,,0.4.7
20,off,56317,1777811389402999000,2026-05-03T15:29:49.492+03:00,200,,0.4.7
21,on,59270,1777811392356892000,2026-05-03T15:29:52.444+03:00,200,,0.4.7
22,off,62310,1777811395394023000,2026-05-03T15:29:55.483+03:00,200,,0.4.7
23,on,65065,1777811398152746000,2026-05-03T15:29:58.232+03:00,200,,0.4.7
24,off,67844,1777811400931856000,2026-05-03T15:30:01.030+03:00,200,,0.4.7
25,on,70975,1777811404060749000,2026-05-03T15:30:04.142+03:00,200,,0.4.7
26,off,73891,1777811406974516000,2026-05-03T15:30:07.069+03:00,200,,0.4.7
27,on,77122,1777811410207829000,2026-05-03T15:30:10.288+03:00,200,,0.4.7
28,off,80051,1777811413134403000,2026-05-03T15:30:13.217+03:00,200,,0.4.7
29,on,83249,1777811416336556000,2026-05-03T15:30:16.421+03:00,200,,0.4.7
30,off,86051,1777811419137851000,2026-05-03T15:30:19.222+03:00,200,,0.4.7
31,on,88956,1777811422043738000,2026-05-03T15:30:22.129+03:00,200,,0.4.7
32,off,91978,1777811425064575000,2026-05-03T15:30:25.163+03:00,200,,0.4.7
33,on,94815,1777811427900402000,2026-05-03T15:30:27.977+03:00,200,,0.4.7
34,off,97610,1777811430697720000,2026-05-03T15:30:30.787+03:00,200,,0.4.7
35,on,100612,1777811433698953000,2026-05-03T15:30:33.788+03:00,200,,0.4.7
36,off,103639,1777811436726705000,2026-05-03T15:30:41.689+03:00,200,,0.4.7
37,on,106647,1777811441690111000,2026-05-03T15:30:41.789+03:00,200,,0.4.7
38,off,109796,1777811442878877000,2026-05-03T15:30:47.735+03:00,200,,0.4.7
39,on,113038,1777811447736540000,2026-05-03T15:30:47.832+03:00,200,,0.4.7
40,off,116250,1777811449336953000,2026-05-03T15:30:53.788+03:00,200,,0.4.7
41,on,119223,1777811453789024000,2026-05-03T15:30:53.924+03:00,200,,0.4.7
42,off,122123,1777811455207222000,2026-05-03T15:30:55.297+03:00,200,,0.4.7
43,on,125149,1777811458233407000,2026-05-03T15:30:58.315+03:00,200,,0.4.7
44,off,128164,1777811461249612000,2026-05-03T15:31:06.496+03:00,200,,0.4.7
45,on,130952,1777811466497304000,2026-05-03T15:31:06.575+03:00,200,,0.4.7
46,off,133790,1777811466872589000,2026-05-03T15:31:06.953+03:00,200,,0.4.7
47,on,136813,1777811469898096000,2026-05-03T15:31:09.973+03:00,200,,0.4.7
48,off,139728,1777811472814914000,2026-05-03T15:31:12.892+03:00,200,,0.4.7
49,on,142546,1777811475633572000,2026-05-03T15:31:15.718+03:00,200,,0.4.7
50,off,145767,1777811478854536000,2026-05-03T15:31:18.950+03:00,200,,0.4.7
51,on,148624,1777811481709987000,2026-05-03T15:31:21.788+03:00,200,,0.4.7
52,off,151466,1777811484550119000,2026-05-03T15:31:24.638+03:00,200,,0.4.7
53,on,154453,1777811487540540000,2026-05-03T15:31:27.618+03:00,200,,0.4.7
54,off,157675,1777811490760005000,2026-05-03T15:31:30.839+03:00,200,,0.4.7
55,on,160862,1777811493949508000,2026-05-03T15:31:34.029+03:00,200,,0.4.7
56,off,164058,1777811497143336000,2026-05-03T15:31:37.225+03:00,200,,0.4.7
57,on,166924,1777811500011492000,2026-05-03T15:31:40.091+03:00,200,,0.4.7
58,off,169958,1777811503043262000,2026-05-03T15:31:43.127+03:00,200,,0.4.7
59,on,173080,1777811506166177000,2026-05-03T15:31:46.251+03:00,200,,0.4.7
60,off,176189,1777811509276451000,2026-05-03T15:31:49.364+03:00,200,,0.4.7
61,on,178986,1777811512071987000,2026-05-03T15:31:52.151+03:00,200,,0.4.7
62,off,181826,1777811514918225000,2026-05-03T15:31:55.005+03:00,200,,0.4.7
63,on,184676,1777811517768270000,2026-05-03T15:31:57.861+03:00,200,,0.4.7
64,off,187601,1777811520684104000,2026-05-03T15:32:00.766+03:00,200,,0.4.7
65,on,190425,1777811523512073000,2026-05-03T15:32:03.611+03:00,200,,0.4.7
66,off,193501,1777811526589453000,2026-05-03T15:32:06.666+03:00,200,,0.4.7
67,on,196593,1777811529685412000,2026-05-03T15:32:09.775+03:00,200,,0.4.7
68,off,199645,1777811532737387000,2026-05-03T15:32:12.846+03:00,200,,0.4.7
69,on,202655,1777811535747267000,2026-05-03T15:32:15.824+03:00,200,,0.4.7
70,off,205606,1777811538697727000,2026-05-03T15:32:18.787+03:00,200,,0.4.7
71,on,208367,1777811541451531000,2026-05-03T15:32:21.545+03:00,200,,0.4.7
72,off,211430,1777811544522327000,2026-05-03T15:32:24.596+03:00,200,,0.4.7
73,on,214573,1777811547665332000,2026-05-03T15:32:27.741+03:00,200,,0.4.7
74,off,217520,1777811550612327000,2026-05-03T15:32:30.699+03:00,200,,0.4.7
75,on,220647,1777811553731468000,2026-05-03T15:32:33.819+03:00,200,,0.4.7
76,off,223769,1777811556857543000,2026-05-03T15:32:36.941+03:00,200,,0.4.7
77,on,226718,1777811559807994000,2026-05-03T15:32:39.883+03:00,200,,0.4.7
78,off,229528,1777811562618987000,2026-05-03T15:32:42.704+03:00,200,,0.4.7
79,on,232672,1777811565763809000,2026-05-03T15:32:45.838+03:00,200,,0.4.7
80,off,235734,1777811568826256000,2026-05-03T15:32:48.948+03:00,200,,0.4.7
81,on,238684,1777811571768614000,2026-05-03T15:32:51.860+03:00,200,,0.4.7
82,off,241619,1777811574707481000,2026-05-03T15:32:54.794+03:00,200,,0.4.7
83,on,244779,1777811577865256000,2026-05-03T15:32:57.942+03:00,200,,0.4.7
84,off,247869,1777811580953673000,2026-05-03T15:33:01.053+03:00,200,,0.4.7
85,on,250686,1777811583769153000,2026-05-03T15:33:03.858+03:00,200,,0.4.7
86,off,253829,1777811586919344000,2026-05-03T15:33:06.994+03:00,200,,0.4.7
87,on,256821,1777811589913183000,2026-05-03T15:33:10.038+03:00,200,,0.4.7
88,off,260051,1777811593139052000,2026-05-03T15:33:13.228+03:00,200,,0.4.7
89,on,262958,1777811596047450000,2026-05-03T15:33:16.123+03:00,200,,0.4.7
90,off,266000,1777811599090079000,2026-05-03T15:33:19.169+03:00,200,,0.4.7
91,on,269143,1777811602230666000,2026-05-03T15:33:22.307+03:00,200,,0.4.7
92,off,272344,1777811605436122000,2026-05-03T15:33:25.515+03:00,200,,0.4.7
93,on,275593,1777811608682728000,2026-05-03T15:33:28.764+03:00,200,,0.4.7
94,off,278671,1777811611759842000,2026-05-03T15:33:31.884+03:00,200,,0.4.7
95,on,281704,1777811614787817000,2026-05-03T15:33:34.879+03:00,200,,0.4.7
96,off,284785,1777811617875465000,2026-05-03T15:33:37.963+03:00,200,,0.4.7
97,on,287589,1777811620681093000,2026-05-03T15:33:40.764+03:00,200,,0.4.7
98,off,290814,1777811623897954000,2026-05-03T15:33:43.983+03:00,200,,0.4.7
99,on,294061,1777811627148345000,2026-05-03T15:33:47.222+03:00,200,,0.4.7
100,off,297048,1777811630132959000,2026-05-03T15:33:50.222+03:00,200,,0.4.7
