pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777811333164335000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:22:43.306042+03:00,01KQPWMYSCV8BKZM8MCZYVMV6M,01KQPWMYSCV8BKZM8MCZYVMV6M,0,0.4.7
1777811336336489000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:22:46.488765+03:00,01KQPWN1WY721B8TZ0MHDJQN6P,01KQPWN1WY721B8TZ0MHDJQN6P,0,0.4.7
1777811339397605000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:22:49.547506+03:00,01KQPWN4W7G16613W4CJDMETA3,01KQPWN4W7G16613W4CJDMETA3,0,0.4.7
1777811342156744000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:22:52.301829+03:00,01KQPWN7JEAAK2165VT0SHABZH,01KQPWN7JEAAK2165VT0SHABZH,0,0.4.7
1777811345142734000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:22:55.288651+03:00,01KQPWNAFPD295V44Y542T4R6T,01KQPWNAFPD295V44Y542T4R6T,0,0.4.7
1777811348049430000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:22:58.200184+03:00,01KQPWNDAKNA5X4XF76ANW8445,01KQPWNDAKNA5X4XF76ANW8445,0,0.4.7
1777811351144779000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:01.299029+03:00,01KQPWNGBM0JEA06CBKNBAB290,01KQPWNGBM0JEA06CBKNBAB290,0,0.4.7
1777811354204624000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:04.346799+03:00,01KQPWNKAA5WK4G2KAEV25GFRH,01KQPWNKAA5WK4G2KAEV25GFRH,0,0.4.7
1777811357340578000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:07.488001+03:00,01KQPWNPCZR6MD0VM6CW9PRZ9P,01KQPWNPCZR6MD0VM6CW9PRZ9P,0,0.4.7
1777811360116345000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:10.270476+03:00,01KQPWNS3ZJ1E8PQE2VBA66Q2E,01KQPWNS3ZJ1E8PQE2VBA66Q2E,0,0.4.7
1777811363118673000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:13.273061+03:00,01KQPWNW1V9ATPTZ319AGRV5ZX,01KQPWNW1V9ATPTZ319AGRV5ZX,0,0.4.7
1777811365984558000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:16.127394+03:00,01KQPWNYTZ643Y3C2JH7R0S96X,01KQPWNYTZ643Y3C2JH7R0S96X,0,0.4.7
1777811368755750000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:18.908002+03:00,01KQPWP1HHJW21QCM5H1JASQF5,01KQPWP1HHJW21QCM5H1JASQF5,0,0.4.7
1777811371882634000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:22.036646+03:00,01KQPWP4JHXE7C3GADHW9A8TFZ,01KQPWP4JHXE7C3GADHW9A8TFZ,0,0.4.7
1777811374680378000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:24.826877+03:00,01KQPWP7AW6VQJB8NNP0B5MH6H,01KQPWP7AW6VQJB8NNP0B5MH6H,0,0.4.7
1777811377694647000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:27.848801+03:00,01KQPWPA9B3PKJ7XJBXVJN5HAA,01KQPWPA9B3PKJ7XJBXVJN5HAA,0,0.4.7
1777811380444471000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:30.596317+03:00,01KQPWPCZ667AFRFHVW5SATBSY,01KQPWPCZ667AFRFHVW5SATBSY,0,0.4.7
1777811383477962000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:33.620138+03:00,01KQPWPFXRXC2TKEDESVHK92YJ,01KQPWPFXRXC2TKEDESVHK92YJ,0,0.4.7
1777811386425215000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:36.576539+03:00,01KQPWPJSW1642M3ZKK989VYSA,01KQPWPJSW1642M3ZKK989VYSA,0,0.4.7
1777811389492328000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:39.640485+03:00,01KQPWPNSK769XR27EYDF4ZJRQ,01KQPWPNSK769XR27EYDF4ZJRQ,0,0.4.7
1777811392440713000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:42.595121+03:00,01KQPWPRP2KFES9CXHCPT2ZJDY,01KQPWPRP2KFES9CXHCPT2ZJDY,0,0.4.7
1777811395478632000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:23:45.633111+03:00,01KQPWPVMZ1E42GZGAEBPBMHMC,01KQPWPVMZ1E42GZGAEBPBMHMC,0,0.4.7
1777811398228256000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:23:48.382811+03:00,01KQPWPYAY1PVNEFQB5F3Z3PET,01KQPWPYAY1PVNEFQB5F3Z3PET,0,0.4.7
