type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3935790152,-42
event,2,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3936279057,-39
event,3,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3936779109,-45
event,4,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3937279109,-41
event,5,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3937778661,-42
event,6,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3938279065,-36
event,7,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3938778693,-36
event,8,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3939279025,-44
event,9,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3939778661,-40
event,10,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3940279084,-41
event,11,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3940779056,-36
event,12,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3941279095,-38
event,13,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3941779105,-37
event,14,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3942279093,-44
event,15,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3942779130,-44
event,16,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3943279093,-36
event,17,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3943779049,-45
event,18,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3944279105,-38
event,19,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3944779057,-35
event,20,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3945279107,-37
event,21,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3945779093,-45
event,22,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3946279093,-43
event,23,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3946779091,-46
event,24,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3947279094,-38
event,25,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3947779100,-42
event,26,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3948279052,-44
event,27,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3948779092,-44
event,28,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3949279053,-44
event,29,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3949779095,-46
event,30,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3950279055,-37
event,31,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3950779686,-38
event,32,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3951279099,-43
event,33,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3951779083,-40
event,34,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3952279110,-46
event,35,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3952779117,-37
event,36,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3953279074,-37
event,37,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3953779061,-36
event,38,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3954279050,-35
event,39,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3954779045,-35
event,40,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3955278681,-37
event,41,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3955779044,-44
event,42,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3956278698,-36
event,43,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3956779104,-36
event,44,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3957278659,-45
event,45,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3957779061,-44
event,46,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3958278658,-44
event,47,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3958779107,-36
event,48,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3959279110,-44
event,49,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3959779076,-37
event,50,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3960279126,-40
event,51,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3960779037,-45
event,52,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3961279053,-41
event,53,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep4,periodic,3961779077,-42
