pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777130519817001000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1569165952,34,auto,105297012,-52,,,,,,,0,0.4.0
1777130519832992000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1569165952,34,,,,14089,,,,,,0,0.4.0
1777130522587227000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1569165952,35,auto,108067032,-52,,,,,,,0,0.4.0
1777130522602002000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1569165952,35,,,,13984,,,,,,0,0.4.0
1777130528689545000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,1,auto,5282057,-52,,,,,,,0,0.4.0
1777130528717966000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,1,,,,27987,,,,,,0,0.4.0
1777130531812358000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,2,auto,8403055,-51,,,,,,,0,0.4.0
1777130531828620000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,2,,,,18936,,,,,,0,0.4.0
1777130534921986000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,3,auto,11516055,-52,,,,,,,0,0.4.0
1777130534937657000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,3,,,,15971,,,,,,0,0.4.0
1777130537989289000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,4,auto,14582013,-51,,,,,,,0,0.4.0
1777130538006193000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,4,,,,16009,,,,,,0,0.4.0
1777130541128365000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,5,auto,17721084,-52,,,,,,,0,0.4.0
1777130541141115000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,5,,,,15904,,,,,,0,0.4.0
1777130544185026000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,6,auto,20782013,-53,,,,,,,0,0.4.0
1777130544200108000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,6,,,,11978,,,,,,0,0.4.0
1777130547316470000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,7,auto,23912042,-51,,,,,,,0,0.4.0
1777130547332704000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,7,,,,14963,,,,,,0,0.4.0
1777130550164998000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,8,auto,26760088,-52,,,,,,,0,0.4.0
1777130550178689000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,8,,,,15903,,,,,,0,0.4.0
1777130553267761000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,9,auto,29863063,-53,,,,,,,0,0.4.0
1777130553288964000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,9,,,,14244,,,,,,0,0.4.0
1777130556098006000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,10,auto,32693050,-52,,,,,,,0,0.4.0
1777130556111008000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,10,,,,14960,,,,,,0,0.4.0
1777130558899123000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,11,auto,35495069,-52,,,,,,,0,0.4.0
1777130558920869000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,11,,,,13941,,,,,,0,0.4.0
1777130562051417000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,12,auto,38647036,-51,,,,,,,0,0.4.0
1777130562064218000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,12,,,,13974,,,,,,0,0.4.0
1777130565047286000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,13,auto,41644055,-52,,,,,,,0,0.4.0
1777130565064962000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,13,,,,11955,,,,,,0,0.4.0
1777130568207997000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,14,auto,44805042,-50,,,,,,,0,0.4.0
1777130568220387000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,14,,,,11980,,,,,,0,0.4.0
1777130571376260000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,15,auto,47973014,-51,,,,,,,0,0.4.0
1777130571388724000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,15,,,,13041,,,,,,0,0.4.0
1777130574290341000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,16,auto,50885076,-51,,,,,,,0,0.4.0
1777130574307189000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,16,,,,13934,,,,,,0,0.4.0
1777130577394337000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,17,auto,53991020,-51,,,,,,,0,0.4.0
1777130577406088000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,17,,,,12022,,,,,,0,0.4.0
1777130580323745000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,18,auto,56909050,-52,,,,,,,0,0.4.0
1777130580336586000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,18,,,,24222,,,,,,0,0.4.0
1777130583516102000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,19,auto,60111013,-53,,,,,,,0,0.4.0
1777130583529249000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,19,,,,14997,,,,,,0,0.4.0
1777130586641233000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,20,auto,63236084,-54,,,,,,,0,0.4.0
1777130586652977000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,20,,,,13930,,,,,,0,0.4.0
1777130589768039000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,21,auto,66362047,-53,,,,,,,0,0.4.0
1777130589787762000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,21,,,,23125,,,,,,0,0.4.0
1777130592903586000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,22,auto,69500036,-52,,,,,,,0,0.4.0
1777130592925320000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,22,,,,21978,,,,,,0,0.4.0
1777130596149459000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,23,auto,72743036,-52,,,,,,,0,0.4.0
1777130597287104000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,23,,,,14974,,,,,,0,0.4.0
1777130599162555000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,24,auto,75758055,-53,,,,,,,0,0.4.0
1777130599177605000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,24,,,,16959,,,,,,0,0.4.0
1777130602339721000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,25,auto,78930042,-52,,,,,,,0,0.4.0
1777130602351977000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,25,,,,18968,,,,,,0,0.4.0
1777130605325632000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,26,auto,81922036,-52,,,,,,,0,0.4.0
1777130605341531000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,26,,,,14978,,,,,,0,0.4.0
1777130608082372000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,27,auto,84677013,-53,,,,,,,0,0.4.0
1777130608098136000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,27,,,,15266,,,,,,0,0.4.0
1777130611210926000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,28,auto,87806050,-54,,,,,,,0,0.4.0
1777130611223404000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,28,,,,12960,,,,,,0,0.4.0
1777130614043262000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,29,auto,90638076,-54,,,,,,,0,0.4.0
1777130614062318000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,29,,,,21019,,,,,,0,0.4.0
1777130616846373000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,30,auto,93441042,-53,,,,,,,0,0.4.0
1777130616860440000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,30,,,,16051,,,,,,0,0.4.0
1777130619653676000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,31,auto,96250088,-53,,,,,,,0,0.4.0
1777130619669541000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,31,,,,11922,,,,,,0,0.4.0
1777130622492753000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1702584977,32,auto,99089050,-52,,,,,,,0,0.4.0
1777130622513630000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1702584977,32,,,,11960,,,,,,0,0.4.0
