pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777139671502921000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1158471964,13,auto,41886092,-31,,,,,,,0,0.4.0
1777139671527497000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1158471964,13,,,,28965,,,,,,0,0.4.0
1777139674726235000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1158471964,14,auto,45122085,-32,,,,,,,0,0.4.0
1777139674755647000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1158471964,14,,,,23926,,,,,,0,0.4.0
1777139681486179000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,1,auto,4908064,-36,,,,,,,0,0.4.0
1777139681497890000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,1,,,,19138,,,,,,0,0.4.0
1777139684555301000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,2,auto,7961015,-28,,,,,,,0,0.4.0
1777139684579481000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,2,,,,38008,,,,,,0,0.4.0
1777139687511082000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,3,auto,10912034,-26,,,,,,,0,0.4.0
1777139687522705000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,3,,,,39957,,,,,,0,0.4.0
1777139690569550000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,4,auto,13999030,-26,,,,,,,0,0.4.0
1777139691955390000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,4,,,,11987,,,,,,0,0.4.0
1777139693429517000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,5,auto,16858086,-26,,,,,,,0,0.4.0
1777139693444152000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,5,,,,14905,,,,,,0,0.4.0
1777139697977807000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,6,auto,19704036,-25,,,,,,,0,0.4.0
1777139702456450000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,6,,,,1719957,,,,,,0,0.4.0
1777139702506824000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,7,auto,22697036,-25,,,,,,,0,0.4.0
1777139702507596000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,8,auto,25502082,-26,,,,,,,0,0.4.0
1777139702721556000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,8,,,,644783,,,,,,0,0.4.0
1777139705195698000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,9,auto,28614009,-25,,,,,,,0,0.4.0
1777139705209033000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,9,,,,23338,,,,,,0,0.4.0
1777139708212571000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,10,auto,31640009,-25,,,,,,,0,0.4.0
1777139708226868000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,10,,,,13110,,,,,,0,0.4.0
1777139711050287000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,11,auto,34479043,-25,,,,,,,0,0.4.0
1777139711061919000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,11,,,,12001,,,,,,0,0.4.0
1777139714103476000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,12,auto,37532021,-26,,,,,,,0,0.4.0
1777139714118418000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,12,,,,14036,,,,,,0,0.4.0
1777139716977269000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,13,auto,40406037,-25,,,,,,,0,0.4.0
1777139716990367000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,13,,,,11982,,,,,,0,0.4.0
1777139719823782000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,14,auto,43252077,-25,,,,,,,0,0.4.0
1777139719839252000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,14,,,,16068,,,,,,0,0.4.0
1777139722838648000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,15,auto,46263056,-25,,,,,,,0,0.4.0
1777139722852323000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,15,,,,15962,,,,,,0,0.4.0
1777139725839804000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,16,auto,49256070,-25,,,,,,,0,0.4.0
1777139725852103000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,16,,,,24948,,,,,,0,0.4.0
1777139728723522000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,17,auto,52153083,-26,,,,,,,0,0.4.0
1777139728736051000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,17,,,,11935,,,,,,0,0.4.0
1777139731849635000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,18,auto,55277090,-26,,,,,,,0,0.4.0
1777139731860508000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,18,,,,13192,,,,,,0,0.4.0
1777139734611588000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,19,auto,58040009,-25,,,,,,,0,0.4.0
1777139734623145000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,19,,,,12010,,,,,,0,0.4.0
1777139737678094000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,20,auto,61106085,-26,,,,,,,0,0.4.0
1777139737690366000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,20,,,,12969,,,,,,0,0.4.0
1777139740858207000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,21,auto,64287095,-26,,,,,,,0,0.4.0
1777139740870554000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,21,,,,11924,,,,,,0,0.4.0
1777139743748543000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,22,auto,67177086,-26,,,,,,,0,0.4.0
1777139743767446000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,22,,,,18935,,,,,,0,0.4.0
1777139746997568000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,23,auto,70426070,-26,,,,,,,0,0.4.0
1777139747009236000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,23,,,,11976,,,,,,0,0.4.0
1777139749878783000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,24,auto,73307090,-26,,,,,,,0,0.4.0
1777139749891031000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,24,,,,12945,,,,,,0,0.4.0
1777139752882579000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,25,auto,76311050,-25,,,,,,,0,0.4.0
1777139752894192000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,25,,,,11969,,,,,,0,0.4.0
1777139755677828000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,26,auto,79106009,-26,,,,,,,0,0.4.0
1777139755692548000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,26,,,,14012,,,,,,0,0.4.0
1777139758633044000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,27,auto,82061075,-26,,,,,,,0,0.4.0
1777139758643819000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,27,,,,12206,,,,,,0,0.4.0
1777139761809838000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,28,auto,85238070,-25,,,,,,,0,0.4.0
1777139761821191000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,28,,,,11948,,,,,,0,0.4.0
1777139764767051000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,29,auto,88195070,-26,,,,,,,0,0.4.0
1777139764780695000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,29,,,,13948,,,,,,0,0.4.0
1777139767965741000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,30,auto,91394043,-26,,,,,,,0,0.4.0
1777139767982881000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,30,,,,13987,,,,,,0,0.4.0
1777139771116137000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,31,auto,94544096,-25,,,,,,,0,0.4.0
1777139771128336000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,31,,,,12922,,,,,,0,0.4.0
1777139774059982000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,32,auto,97488090,-26,,,,,,,0,0.4.0
1777139774074880000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,32,,,,13928,,,,,,0,0.4.0
1777139777129670000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,33,auto,100558056,-26,,,,,,,0,0.4.0
1777139777146343000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,33,,,,11989,,,,,,0,0.4.0
1777139780322943000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,34,auto,103751050,-26,,,,,,,0,0.4.0
1777139780336184000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,34,,,,11997,,,,,,0,0.4.0
1777139783142372000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,35,auto,106570075,-25,,,,,,,0,0.4.0
1777139783156419000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,35,,,,12943,,,,,,0,0.4.0
1777139786136984000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,36,auto,109565075,-26,,,,,,,0,0.4.0
1777139786156972000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1766900655,36,,,,12187,,,,,,0,0.4.0
1777139789251672000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1766900655,37,auto,112680070,-26,,,,,,,0,0.4.0
