type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,47311362,-46
event,2,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,56311123,-27
event,3,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,65311190,-35
event,4,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,74311109,-45
event,5,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,83311037,-38
event,6,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,92311096,-38
event,7,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,101311105,-35
event,8,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,110311082,-48
event,9,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,119311047,-46
event,10,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,128311068,-46
event,11,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,137311050,-47
event,12,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,146311092,-43
event,13,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,155311093,-41
event,14,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,164310663,-38
event,15,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,173311095,-46
event,16,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,182311050,-42
event,17,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,191311102,-44
event,18,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,200311126,-47
event,19,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,209310656,-44
event,20,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,218311118,-43
event,21,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,227311103,-44
event,22,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,236311074,-41
event,23,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,245311130,-45
event,24,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,254311092,-45
event,25,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,263311118,-45
event,26,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,272311109,-40
event,27,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,281311085,-44
event,28,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,290311071,-45
event,29,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,299311113,-48
event,30,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,308310683,-41
event,31,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,317311071,-45
event,32,W2_wifi_periodic_9s_quiet_telemetry_v2_rep4,periodic,326311088,-41
