type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,353583071,4.968750,14.162499,153.697693,713.282410,-36,0,0,-1
power_sample,2,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,353682464,5.215000,6.482500,64.293121,339.541962,-35,1,353606386,76078
power_sample,3,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,353782433,5.216250,5.152500,64.879387,339.541962,-44,1,353606386,176047
power_sample,4,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,353882508,5.212500,9.737500,64.390839,337.099213,-44,1,353606386,276122
power_sample,5,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,353982436,5.220000,6.172500,64.293121,324.885498,-41,1,353606386,376050
power_sample,6,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354082433,5.212500,4.980000,64.586258,337.099213,-44,1,353606386,476047
power_sample,7,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354182501,5.243750,5.070000,64.390839,337.099213,-41,2,354095077,87424
power_sample,8,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354282491,5.226250,5.867500,64.488548,337.099213,-44,2,354095077,187414
power_sample,9,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354382473,5.216250,5.072500,64.195419,339.541962,-33,2,354095077,287396
power_sample,10,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354482425,5.216250,5.077500,64.488548,337.099213,-34,2,354095077,387348
power_sample,11,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354582508,5.221250,5.735000,67.810684,351.755707,-41,2,354095077,487431
power_sample,12,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354682480,5.211250,6.460000,64.195419,339.541962,-42,3,354595128,87352
power_sample,13,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354782491,5.213750,5.090000,64.488548,337.099213,-43,3,354595128,187363
power_sample,14,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354882433,5.035000,12.799999,71.719078,359.083954,-35,3,354595128,287305
power_sample,15,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,354982491,5.220000,6.110000,64.293121,320.000000,-42,3,354595128,387363
power_sample,16,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355082473,5.212500,5.172500,64.586258,337.099213,-39,3,354595128,487345
power_sample,17,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355182461,5.208750,5.082500,64.390839,337.099213,-40,4,355095109,87352
power_sample,18,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355282450,5.213750,5.697500,64.293121,337.099213,-33,4,355095109,187341
power_sample,19,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355382510,5.212500,5.175000,64.195419,339.541962,-43,4,355095109,287401
power_sample,20,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355482457,5.213750,5.187500,64.683968,337.099213,-34,4,355095109,387348
power_sample,21,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355582457,5.217500,5.432500,65.465645,339.541962,-43,4,355095109,487348
power_sample,22,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355682433,5.212500,6.205000,64.293121,324.885498,-42,5,355595086,87347
power_sample,23,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355782450,5.207500,4.942500,64.488548,337.099213,-41,5,355595086,187364
power_sample,24,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355882473,5.010000,12.467500,140.506866,703.511414,-42,5,355595086,287387
power_sample,25,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,355982501,5.217500,5.950000,64.293121,337.099213,-43,5,355595086,387415
power_sample,26,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356082477,5.237500,5.082500,64.390839,339.541962,-39,5,355595086,487391
power_sample,27,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356182461,5.215000,5.112500,64.293121,337.099213,-34,6,356095113,87348
power_sample,28,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356282450,5.222500,5.682500,64.293121,337.099213,-33,6,356095113,187337
power_sample,29,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356382450,5.211250,6.445000,64.097710,337.099213,-42,6,356095113,287337
power_sample,30,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356482491,5.232500,5.122500,64.390839,339.541962,-32,6,356095113,387378
power_sample,31,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356582491,5.227500,5.342500,64.293121,337.099213,-42,6,356095113,487378
power_sample,32,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356682458,5.206250,6.122500,64.293121,320.000000,-34,7,356595119,87339
power_sample,33,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356782473,5.211250,5.082500,64.390839,337.099213,-42,7,356595119,187354
power_sample,34,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356882506,5.012500,12.490000,138.357254,691.297729,-43,7,356595119,287387
power_sample,35,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,356982510,5.221250,5.800000,64.195419,337.099213,-34,7,356595119,387391
power_sample,36,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357082498,5.213750,5.140000,64.195419,337.099213,-41,7,356595119,487379
power_sample,37,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357182464,5.212500,5.107500,64.293121,337.099213,-36,8,357095136,87328
power_sample,38,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357282450,5.220000,5.410000,64.195419,337.099213,-41,8,357095136,187314
power_sample,39,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357382425,5.217500,6.247500,64.195419,327.328247,-37,8,357095136,287289
power_sample,40,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357482464,5.210000,5.060000,64.293121,337.099213,-41,8,357095136,387328
power_sample,41,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357582457,5.227500,5.070000,64.195419,337.099213,-38,8,357095136,487321
power_sample,42,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357682427,5.212500,5.850000,64.195419,337.099213,-33,9,357595088,87339
power_sample,43,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357782436,5.222500,5.052500,64.390839,337.099213,-41,9,357595088,187348
power_sample,44,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357882508,5.068750,5.155000,135.914505,688.854919,-40,9,357595088,287420
power_sample,45,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,357982436,5.191250,5.705000,64.195419,332.213715,-44,9,357595088,387348
power_sample,46,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,358082508,5.222500,6.435000,63.999996,337.099213,-36,9,357595088,487420
power_sample,47,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,358182476,5.212500,8.722500,64.293121,337.099213,-43,10,358095150,87326
power_sample,48,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,358282473,5.222500,5.385000,64.195419,337.099213,-41,10,358095150,187323
power_sample,49,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,358382464,5.196250,6.137500,64.195419,320.000000,-44,10,358095150,287314
power_sample,50,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,358482501,5.210000,4.900000,64.293121,337.099213,-44,10,358095150,387351
power_sample,51,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,358582501,5.212500,4.990000,64.195419,337.099213,-44,10,358095150,487351
power_sample,52,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,358682433,5.030000,13.392500,141.288544,713.282410,-42,11,358595130,87303
