type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,353606386,-36
event,2,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,354095077,-44
event,3,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,354595128,-41
event,4,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,355095109,-39
event,5,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,355595086,-43
event,6,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,356095113,-39
event,7,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,356595119,-42
event,8,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,357095136,-41
event,9,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,357595088,-38
event,10,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,358095150,-36
event,11,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,358595130,-44
event,12,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,359095126,-37
event,13,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,359595106,-41
event,14,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,360095113,-43
event,15,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,360595067,-33
event,16,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,361095076,-41
event,17,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,361595074,-43
event,18,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,362095149,-37
event,19,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,362595065,-39
event,20,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,363095135,-42
event,21,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,363595128,-42
event,22,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,364095148,-35
event,23,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,364595132,-42
event,24,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,365094695,-41
event,25,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,365595130,-36
event,26,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,366094695,-35
event,27,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,366595102,-33
event,28,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,367094695,-36
event,29,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,367595129,-34
event,30,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,368095119,-36
event,31,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,368594741,-36
event,32,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,369094686,-34
event,33,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,369595106,-35
event,34,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,370094680,-44
event,35,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,370595035,-35
event,36,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,371094669,-41
event,37,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,371595049,-44
event,38,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,372094711,-41
event,39,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,372595095,-35
event,40,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,373094640,-36
event,41,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,373595110,-40
event,42,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,374094643,-44
event,43,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,374595026,-40
event,44,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,375094718,-35
event,45,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,375595036,-36
event,46,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,376094665,-39
event,47,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep2,periodic,376595133,-44
