type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,10000053,-26
event,2,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,20000089,-26
event,3,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,30000089,-34
event,4,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,40000089,-26
event,5,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,50000048,-27
event,6,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,60000079,-27
event,7,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,70000053,-27
event,8,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,80000079,-37
event,9,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,90000008,-30
event,10,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,100000053,-23
event,11,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,110000053,-24
event,12,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,120000079,-24
event,13,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,130000008,-24
event,14,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,140000030,-24
event,15,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,150000025,-24
event,16,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,160000018,-24
event,17,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,170000067,-24
event,18,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,180000089,-23
event,19,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,190000030,-24
event,20,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,200000030,-23
event,21,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,210000008,-25
event,22,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,220000030,-24
event,23,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,230000067,-23
event,24,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,240000067,-24
event,25,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,250000067,-23
event,26,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,260000089,-24
event,27,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,270000031,-24
event,28,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,280000031,-24
event,29,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,290000044,-24
event,30,W2_wifi_periodic_10s_quiet_telemetry_v2,periodic,300000038,-24
