type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,7000011,-27
event,2,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,14000009,-43
event,3,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,21000074,-43
event,4,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,28000082,-38
event,5,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,35000036,-37
event,6,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,42000034,-30
event,7,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,49000023,-38
event,8,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,56000034,-31
event,9,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,63000023,-39
event,10,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,70000040,-39
event,11,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,77000036,-39
event,12,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,84000021,-31
event,13,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,91000070,-31
event,14,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,98000036,-39
event,15,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,105000093,-30
event,16,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,112000059,-30
event,17,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,119000044,-39
event,18,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,126000023,-30
event,19,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,133000070,-29
event,20,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,140000072,-38
event,21,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,147000009,-38
event,22,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,154000095,-30
event,23,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,161000096,-36
event,24,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,168000038,-38
event,25,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,175000070,-37
event,26,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,182000055,-38
event,27,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,189000070,-42
event,28,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,196000070,-36
event,29,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,203000011,-37
event,30,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,210000052,-35
event,31,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,217000072,-37
event,32,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,224000034,-37
event,33,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,231000059,-30
event,34,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,238000082,-35
event,35,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,245000084,-38
event,36,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,252000082,-38
event,37,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,259000017,-38
event,38,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,266000034,-30
event,39,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,273000016,-35
event,40,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,280000073,-38
event,41,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,287000053,-29
event,42,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,294000082,-37
event,43,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,301000036,-38
event,44,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,308000034,-29
event,45,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,315000022,-36
event,46,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,322000085,-37
event,47,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,329000082,-30
event,48,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,336000060,-38
event,49,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,343000058,-29
event,50,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,350000074,-35
event,51,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,357000017,-39
event,52,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,364000077,-38
event,53,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,371000057,-29
event,54,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,378000096,-38
event,55,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,385000048,-38
event,56,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,392000010,-38
event,57,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,399000014,-39
event,58,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,406000054,-29
event,59,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,413000024,-38
event,60,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,420000094,-29
