command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777554452945428000,2026-04-30T16:07:33.013+03:00,200,,0.4.4
2,off,2977,1777554455927514000,2026-04-30T16:07:36.015+03:00,200,,0.4.4
3,on,6037,1777554458987503000,2026-04-30T16:07:39.071+03:00,200,,0.4.4
4,off,8966,1777554461914390000,2026-04-30T16:07:42.012+03:00,200,,0.4.4
5,on,12142,1777554465088290000,2026-04-30T16:07:45.182+03:00,200,,0.4.4
6,off,15069,1777554468019563000,2026-04-30T16:07:48.142+03:00,200,,0.4.4
7,on,17839,1777554470786350000,2026-04-30T16:07:50.875+03:00,200,,0.4.4
8,off,21046,1777554473995984000,2026-04-30T16:07:54.096+03:00,200,,0.4.4
9,on,24138,1777554477085491000,2026-04-30T16:07:57.201+03:00,200,,0.4.4
10,off,27058,1777554480006204000,2026-04-30T16:08:00.092+03:00,200,,0.4.4
11,on,29870,1777554482819738000,2026-04-30T16:08:02.910+03:00,200,,0.4.4
12,off,32620,1777554485567242000,2026-04-30T16:08:05.650+03:00,200,,0.4.4
13,on,35434,1777554488382181000,2026-04-30T16:08:08.465+03:00,200,,0.4.4
14,off,38234,1777554491182911000,2026-04-30T16:08:11.265+03:00,200,,0.4.4
15,on,41247,1777554494197452000,2026-04-30T16:08:14.280+03:00,200,,0.4.4
16,off,44185,1777554497135266000,2026-04-30T16:08:17.225+03:00,200,,0.4.4
17,on,47337,1777554500287412000,2026-04-30T16:08:20.372+03:00,200,,0.4.4
18,off,50177,1777554503123970000,2026-04-30T16:08:23.207+03:00,200,,0.4.4
19,on,53141,1777554506089397000,2026-04-30T16:08:26.182+03:00,200,,0.4.4
20,off,56267,1777554509215963000,2026-04-30T16:08:29.309+03:00,200,,0.4.4
21,on,59073,1777554512019658000,2026-04-30T16:08:32.117+03:00,200,,0.4.4
22,off,62286,1777554515236416000,2026-04-30T16:08:35.317+03:00,200,,0.4.4
23,on,65260,1777554518210399000,2026-04-30T16:08:38.292+03:00,200,,0.4.4
24,off,68134,1777554521080832000,2026-04-30T16:08:41.173+03:00,200,,0.4.4
25,on,71365,1777554524315165000,2026-04-30T16:08:44.396+03:00,200,,0.4.4
26,off,74156,1777554527106203000,2026-04-30T16:08:47.194+03:00,200,,0.4.4
27,on,77340,1777554530290366000,2026-04-30T16:08:50.386+03:00,200,,0.4.4
28,off,80358,1777554533305097000,2026-04-30T16:08:53.432+03:00,200,,0.4.4
29,on,83289,1777554536234661000,2026-04-30T16:08:56.317+03:00,200,,0.4.4
30,off,86322,1777554539269159000,2026-04-30T16:08:59.374+03:00,200,,0.4.4
31,on,89256,1777554542206161000,2026-04-30T16:09:02.296+03:00,200,,0.4.4
32,off,92176,1777554545125616000,2026-04-30T16:09:05.207+03:00,200,,0.4.4
33,on,95099,1777554548047748000,2026-04-30T16:09:08.131+03:00,200,,0.4.4
34,off,97949,1777554550896262000,2026-04-30T16:09:10.979+03:00,200,,0.4.4
35,on,100705,1777554553655360000,2026-04-30T16:09:13.743+03:00,200,,0.4.4
36,off,103679,1777554556627252000,2026-04-30T16:09:16.723+03:00,200,,0.4.4
37,on,106902,1777554559850605000,2026-04-30T16:09:19.941+03:00,200,,0.4.4
38,off,110043,1777554562989269000,2026-04-30T16:09:23.081+03:00,200,,0.4.4
39,on,112922,1777554565868776000,2026-04-30T16:09:25.962+03:00,200,,0.4.4
40,off,116112,1777554569060301000,2026-04-30T16:09:29.143+03:00,200,,0.4.4
41,on,119270,1777554572218768000,2026-04-30T16:09:32.317+03:00,200,,0.4.4
42,off,122190,1777554575139445000,2026-04-30T16:09:35.222+03:00,200,,0.4.4
43,on,125368,1777554578315103000,2026-04-30T16:09:38.395+03:00,200,,0.4.4
44,off,128121,1777554581067752000,2026-04-30T16:09:41.153+03:00,200,,0.4.4
45,on,131070,1777554584019107000,2026-04-30T16:09:44.104+03:00,200,,0.4.4
46,off,134251,1777554587199537000,2026-04-30T16:09:47.287+03:00,200,,0.4.4
47,on,137306,1777554590251809000,2026-04-30T16:09:50.350+03:00,200,,0.4.4
48,off,140316,1777554593266296000,2026-04-30T16:09:53.411+03:00,200,,0.4.4
49,on,143355,1777554596305274000,2026-04-30T16:09:56.403+03:00,200,,0.4.4
50,off,146302,1777554599247903000,2026-04-30T16:09:59.338+03:00,200,,0.4.4
51,on,149169,1777554602119224000,2026-04-30T16:10:02.206+03:00,200,,0.4.4
52,off,152107,1777554605052407000,2026-04-30T16:10:05.134+03:00,200,,0.4.4
53,on,155099,1777554608049279000,2026-04-30T16:10:08.133+03:00,200,,0.4.4
54,off,158288,1777554611238164000,2026-04-30T16:10:11.316+03:00,200,,0.4.4
55,on,161160,1777554614106364000,2026-04-30T16:10:14.199+03:00,200,,0.4.4
56,off,164257,1777554617207281000,2026-04-30T16:10:17.294+03:00,200,,0.4.4
57,on,167078,1777554620028255000,2026-04-30T16:10:20.110+03:00,200,,0.4.4
58,off,170261,1777554623208533000,2026-04-30T16:10:23.303+03:00,200,,0.4.4
59,on,173109,1777554626058234000,2026-04-30T16:10:26.143+03:00,200,,0.4.4
60,off,176181,1777554629129360000,2026-04-30T16:10:29.223+03:00,200,,0.4.4
61,on,179192,1777554632139802000,2026-04-30T16:10:32.247+03:00,200,,0.4.4
62,off,182333,1777554635283245000,2026-04-30T16:10:35.367+03:00,200,,0.4.4
63,on,185088,1777554638038229000,2026-04-30T16:10:38.121+03:00,200,,0.4.4
64,off,188237,1777554641185573000,2026-04-30T16:10:41.276+03:00,200,,0.4.4
65,on,191399,1777554644349225000,2026-04-30T16:10:44.440+03:00,200,,0.4.4
66,off,194470,1777554647418220000,2026-04-30T16:10:47.559+03:00,200,,0.4.4
67,on,197464,1777554650409914000,2026-04-30T16:10:50.493+03:00,200,,0.4.4
68,off,200558,1777554653507077000,2026-04-30T16:10:53.601+03:00,200,,0.4.4
69,on,203543,1777554656491708000,2026-04-30T16:10:56.575+03:00,200,,0.4.4
70,off,206602,1777554659551066000,2026-04-30T16:10:59.649+03:00,200,,0.4.4
71,on,209525,1777554662471494000,2026-04-30T16:11:02.565+03:00,200,,0.4.4
72,off,212527,1777554665475759000,2026-04-30T16:11:05.563+03:00,200,,0.4.4
73,on,215751,1777554668701181000,2026-04-30T16:11:08.786+03:00,200,,0.4.4
74,off,218727,1777554671677194000,2026-04-30T16:11:11.761+03:00,200,,0.4.4
75,on,221679,1777554674624350000,2026-04-30T16:11:14.712+03:00,200,,0.4.4
76,off,224664,1777554677613385000,2026-04-30T16:11:17.703+03:00,200,,0.4.4
77,on,227815,1777554680761319000,2026-04-30T16:11:20.872+03:00,200,,0.4.4
78,off,230842,1777554683789702000,2026-04-30T16:11:23.894+03:00,200,,0.4.4
79,on,233882,1777554686832161000,2026-04-30T16:11:26.955+03:00,200,,0.4.4
80,off,236937,1777554689886670000,2026-04-30T16:11:30.008+03:00,200,,0.4.4
81,on,239985,1777554692933024000,2026-04-30T16:11:33.087+03:00,200,,0.4.4
82,off,242893,1777554695841426000,2026-04-30T16:11:35.927+03:00,200,,0.4.4
83,on,245892,1777554698838873000,2026-04-30T16:11:38.921+03:00,200,,0.4.4
84,off,249142,1777554702089609000,2026-04-30T16:11:42.181+03:00,200,,0.4.4
85,on,252327,1777554705273640000,2026-04-30T16:11:45.358+03:00,200,,0.4.4
86,off,255145,1777554708091917000,2026-04-30T16:11:48.189+03:00,200,,0.4.4
87,on,257947,1777554710894549000,2026-04-30T16:11:50.979+03:00,200,,0.4.4
88,off,260843,1777554713789575000,2026-04-30T16:11:53.880+03:00,200,,0.4.4
89,on,263803,1777554716752695000,2026-04-30T16:11:56.832+03:00,200,,0.4.4
90,off,266654,1777554719599530000,2026-04-30T16:11:59.681+03:00,200,,0.4.4
91,on,269774,1777554722719469000,2026-04-30T16:12:02.831+03:00,200,,0.4.4
92,off,272930,1777554725877887000,2026-04-30T16:12:05.961+03:00,200,,0.4.4
93,on,275970,1777554728918229000,2026-04-30T16:12:09.069+03:00,200,,0.4.4
94,off,278834,1777554731779348000,2026-04-30T16:12:11.863+03:00,200,,0.4.4
95,on,282008,1777554734953490000,2026-04-30T16:12:15.036+03:00,200,,0.4.4
96,off,285104,1777554738051104000,2026-04-30T16:12:18.160+03:00,200,,0.4.4
97,on,288215,1777554741161910000,2026-04-30T16:12:21.277+03:00,200,,0.4.4
98,off,291248,1777554744194712000,2026-04-30T16:12:24.302+03:00,200,,0.4.4
99,on,294147,1777554747093386000,2026-04-30T16:12:27.187+03:00,200,,0.4.4
100,off,297341,1777554750288128000,2026-04-30T16:12:30.390+03:00,200,,0.4.4
