pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777729439935531000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,1,3941013,02015733424c0100000095223c00,0.4.6
1777729443271106000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,2,7134003,02015733424c0200000033db6c00,0.4.6
1777729446253782000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,3,10298003,02015733424c0300000093229d00,0.4.6
1777729449225541000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,4,13271003,02015733424c04000000db7fca00,0.4.6
1777729452269512000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,5,16361003,02015733424c050000002ba6f900,0.4.6
1777729455551524000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,6,19421003,02015733424c060000004b572801,0.4.6
1777729458563133000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,7,22424003,02015733424c07000000c3295601,0.4.6
1777729461283321000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,8,25375004,02015733424c080000001c318301,0.4.6
1777729464531302000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,9,28492004,02015733424c09000000e4c0b201,0.4.6
1777729467844407000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,10,31668003,02015733424c0a0000002337e301,0.4.6
1777729470845233000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,11,34852003,02015733424c0b000000a3cc1302,0.4.6
1777729474137398000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,12,37948004,02015733424c0c000000640a4302,0.4.6
1777729477163206000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,13,41116003,02015733424c0d00000063617302,0.4.6
1777729480164373000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,14,44254003,02015733424c0e0000003343a302,0.4.6
1777729483422895000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,15,47428003,02015733424c0f000000a3b1d302,0.4.6
1777729486444779000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,16,50535004,02015733424c100000005c1a0303,0.4.6
1777729489737151000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,17,53653003,02015733424c110000000bae3203,0.4.6
1777729492440863000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,18,56532004,02015733424c12000000249c5e03,0.4.6
1777729495468925000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,19,59559003,02015733424c130000005bcc8c03,0.4.6
1777729498430420000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,20,62381003,02015733424c14000000cbdbb703,0.4.6
1777729501434912000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,21,65380004,02015733424c15000000a49ee503,0.4.6
1777729504433380000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,22,68433004,02015733424c160000006c341404,0.4.6
1777729507742898000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,23,71419003,02015733424c170000007bc44104,0.4.6
1777729510738349000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,24,74651003,02015733424c180000007b157304,0.4.6
1777729513760238000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,25,77758003,02015733424c19000000337ea204,0.4.6
1777729517060602000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,26,80971003,02015733424c1a000000fb84d304,0.4.6
1777729519743957000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,27,83785003,02015733424c1b0000002b75fe04,0.4.6
1777729522764970000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,28,86851003,02015733424c1c000000bb3d2d05,0.4.6
1777729526031523000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,29,90037003,02015733424c1d0000000bdb5d05,0.4.6
