type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,37444097,-46
event,2,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,37932665,-45
event,3,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,38433032,-42
event,4,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,38932683,-46
event,5,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,39433088,-47
event,6,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,39932684,-46
event,7,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,40433100,-38
event,8,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,40933074,-38
event,9,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,41433089,-37
event,10,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,41933101,-38
event,11,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,42433034,-45
event,12,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,42933047,-45
event,13,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,43433029,-44
event,14,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,43933086,-36
event,15,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,44433101,-37
event,16,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,44933121,-36
event,17,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,45433032,-35
event,18,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,45933095,-31
event,19,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,46433033,-44
event,20,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,46933069,-37
event,21,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,47433073,-37
event,22,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,47933113,-37
event,23,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,48433114,-37
event,24,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,48933038,-38
event,25,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,49433088,-37
event,26,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep7,periodic,49933112,-37
