type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,2264092,-19
event,2,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,3263094,-20
event,3,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,4263132,-20
event,4,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,5263097,-19
event,5,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,6263070,-20
event,6,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,7263211,-20
event,7,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,8263197,-19
event,8,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,9263162,-23
event,9,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,10263132,-22
event,10,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,11263064,-20
event,11,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,12263105,-19
event,12,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,13263156,-25
event,13,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,14263106,-25
event,14,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,15263139,-23
event,15,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,16263081,-20
event,16,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,17263087,-19
event,17,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,18263085,-19
event,18,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,19263100,-19
event,19,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,20263157,-19
event,20,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,21263082,-19
event,21,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,22263085,-19
event,22,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,23263157,-19
event,23,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,24263102,-18
event,24,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,25263160,-17
event,25,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,26263119,-18
event,26,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,27263152,-18
event,27,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,28263114,-18
event,28,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,29263116,-18
event,29,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,30263115,-18
event,30,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,31263101,-18
event,31,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,32263161,-18
event,32,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,33263103,-18
event,33,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,34263106,-18
event,34,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,35263086,-18
event,35,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,36263129,-18
event,36,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,37263145,-18
event,37,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,38263127,-18
event,38,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,39263157,-18
event,39,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,40263097,-18
event,40,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,41263153,-18
event,41,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,42262677,-18
event,42,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,43262699,-18
event,43,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,44262677,-18
event,44,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,45263078,-18
event,45,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,46263133,-18
event,46,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,47263153,-18
event,47,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,48263147,-18
event,48,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,49263092,-18
event,49,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,50263139,-18
event,50,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,51263113,-18
event,51,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,52263201,-18
event,52,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,53263163,-18
event,53,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,54263101,-18
event,54,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,55263138,-18
event,55,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,56263144,-18
event,56,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,57263219,-18
event,57,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,58263100,-18
event,58,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,59263144,-18
event,59,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,60263131,-18
event,60,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,61263145,-18
event,61,W2_wifi_periodic_1s_quiet_ctrl_v2,periodic,62263160,-18
