pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777062704539017000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,1,auto,4863085,-49,,,,,,,0,0.4.0
1777062704562685000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,1,,,,24935,,,,,,0,0.4.0
1777062707677880000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,2,auto,8006031,-48,,,,,,,0,0.4.0
1777062707695749000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,2,,,,18001,,,,,,0,0.4.0
1777062710751547000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,3,auto,11081057,-45,,,,,,,0,0.4.0
1777062710775812000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,3,,,,22915,,,,,,0,0.4.0
1777062713670712000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,4,auto,13999044,-45,,,,,,,0,0.4.0
1777062713689720000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,4,,,,20026,,,,,,0,0.4.0
1777062716460177000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,5,auto,16788010,-47,,,,,,,0,0.4.0
1777062716484239000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,5,,,,23962,,,,,,0,0.4.0
1777062719341858000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,6,auto,19663016,-45,,,,,,,0,0.4.0
1777062719361572000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,6,,,,24959,,,,,,0,0.4.0
1777062722564664000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,7,auto,22892032,-45,,,,,,,0,0.4.0
1777062722585568000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,7,,,,21940,,,,,,0,0.4.0
1777062725708366000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,8,auto,26035091,-45,,,,,,,0,0.4.0
1777062725723023000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,8,,,,18884,,,,,,0,0.4.0
1777062728481058000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,9,auto,28807096,-45,,,,,,,0,0.4.0
1777062728520484000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,9,,,,20186,,,,,,0,0.4.0
1777062731602280000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,10,auto,31933091,-45,,,,,,,0,0.4.0
1777062731617056000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,10,,,,14900,,,,,,0,0.4.0
1777062734376282000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,779575726,11,auto,34707016,-45,,,,,,,0,0.4.0
1777062734396436000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,779575726,11,,,,15000,,,,,,0,0.4.0
